start	end	text
1651280	1653280	você ter meio riado
1653280	1655280	entrar na IPA produção
1655280	1657280	então acho que
1657280	1659280	tem toda a trajetória bacana
1659280	1661280	e o que
1661280	1663280	tem que falar mais sobre
1663280	1665280	legal
1665280	1667280	só para depois vocês me lembrarem
1667280	1669280	depois a gente discute dois pontos
1669280	1671280	que é
1671280	1673280	para os leigos
1673280	1675280	como funciona
1675280	1677280	o exemplo do Bolo
1677280	1679280	mas outro exemplo é a Web
1679280	1681280	porque o código
1681280	1683280	YouTube
1683280	1685280	o código dele é livre
1685280	1687280	você pega o código dele
1687280	1689280	e você consegue
1689280	1691280	reproduzir o YouTube
1691280	1693280	mas ao mesmo tempo
1693280	1695280	ele tem a propriedade do serviço
1695280	1697280	pode até pagar
1697280	1699280	mas o código
1699280	1701280	é livre
1701280	1703280	e como isso é possível
1703280	1705280	depois você poderia explicar isso
1705280	1707280	para um leigo
1707280	1709280	como a pessoa
1709280	1711280	pode cobrar
1711280	1713280	para uma coisa que é livre
1713280	1715280	e pode ter
1715280	1717280	e depois transformá-lo
1717280	1719280	em proprietário
1719280	1721280	porque tem certo que o código
1721280	1723280	por dentro ali é livre
1723280	1725280	mas a pessoa vai lá
1725280	1727280	e fecha o código
1727280	1729280	e não disponibiliza
1729280	1731280	para o público
1731280	1733280	eu gostaria que você me explicasse posteriormente
1733280	1735280	que agora tem o Sampaio
1735280	1737280	ainda para se apresentar
1737280	1739280	deixa qual que é
1739280	1741280	um parêntese aqui
1741280	1743280	porque o código está disponível
1743280	1745280	não significa que ele está livre
1745280	1747280	então o código do YouTube
1747280	1749280	você pode ver o código fonte
1749280	1751280	mas se você copiar o código do YouTube
1751280	1753280	você pode ser processado pelo YouTube
1753280	1755280	então isso é uma pequena diferença
1755280	1757280	da mesma forma
1757280	1759280	o código da GitLab
1759280	1761280	o código proprietário da GitLab
1761280	1763280	hoje ele é aberto
1763280	1765280	você pode todo o código que eu escrevo
1765280	1767280	você pode lá e ver ele
1767280	1769280	mas a parte que é proprietária
1769280	1771280	tem algumas restrições ali
1771280	1773280	mas não é livre
1773280	1775280	tem algumas diferenças
1775280	1777280	que não necessariamente você ter acesso ao código
1777280	1779280	significa que o código é livre
1779280	1781280	eu queria também pontuar
1781280	1783280	uma outra coisa
1783280	1785280	do momento em que uma licença permite
1785280	1787280	que a vida útil
1787280	1789280	desse código ele possa ser
1789280	1791280	fechado ao longo do tempo
1791280	1793280	ele
1793280	1795280	não é caracterizado um software livre
1795280	1797280	se não um software não pensou
1797280	1799280	por exemplo
1799280	1801280	acho que a licença MIT
1801280	1803280	faz isso
1803280	1805280	você pode um dado
1805280	1807280	momento nascer o software livre
1807280	1809280	você utilizar da maneira que você quiser
1809280	1811280	e chegar numa certa maturidade
1811280	1813280	daquela versão
1813280	1815280	para adiante ele fecha o código
1815280	1817280	e deixa de ver
1817280	1819280	essa é uma licença open source
1819280	1821280	não é uma licença livre
1821280	1823280	certo
1823280	1825280	qual a diferença de software livre
1825280	1827280	software open source
1827280	1829280	bem
1829280	1831280	open source galera
1831280	1833280	é código livre
1833280	1835280	o código é aberto
1835280	1837280	o código é aberto
1837280	1839280	o open source
1839280	1841280	ele tem um foco
1841280	1843280	muito mais no mercado
1843280	1845280	todos os dois movimentos
1845280	1847280	tem a parte social
1847280	1849280	mas o foco maior do open source
1849280	1851280	é o mercado
1851280	1853280	você produzir um software
1853280	1855280	que o mercado
1855280	1857280	tem interesse em consumir
1857280	1859280	com as vantagens que o mercado precisa
1859280	1861280	para consumir
1861280	1863280	já o software livre
1863280	1865280	ele não conta tanto número de máquinas
1865280	1867280	se uma única pessoa no planeta
1867280	1869280	está usando software livre é mais suficiente
1869280	1871280	ele já fez o papel dele
1871280	1873280	certo e o software livre
1873280	1875280	ao contrário de certas licenças open source
1875280	1877280	uma vez que ele nasce livre
1877280	1879280	se você está licenciado pela GPL
1879280	1881280	e no public license
1881280	1883280	que é a licença da freesoft foundation
1883280	1885280	ele jamais será fechado
1885280	1887280	não tem um trajetória
1887280	1889280	da vida desse código
1889280	1891280	em que você chega não
1891280	1893280	agora a gente vai fechar
1893280	1895280	não pode, porque ela é viral
1895280	1897280	é chamada de licença viral
1897280	1899280	e tudo que vai desenvolvido
1899280	1901280	em torno dele
1901280	1903280	também tem que ser GPL
1903280	1905280	um grande exemplo, Blender
1905280	1907280	Blender e GPL
1907280	1909280	todos os plugins para Blender
1909280	1911280	no site da Blender foundation
1911280	1913280	são GPL
1913280	1915280	por causa que o Blender ele é GPL
1915280	1917280	tem essa diferença também
1917280	1919280	acho que a licença BSD
1919280	1921280	também permite que você
1921280	1923280	para quem é mais leigo
1923280	1925280	licença GPL é como se fosse
1925280	1927280	uma licença livre
1927280	1929280	a licença livre
1929280	1931280	é a licença livre
1931280	1933280	ela foi a primeira licença livre
1933280	1935280	que você criada
1935280	1937280	acho que tem o BSD
1937280	1939280	também que permite você fechar
1939280	1941280	tem um problema
1941280	1943280	tem a versão 2
1943280	1945280	da GPL
1945280	1947280	é uma licença tão restritiva
1947280	1949280	como a versão 3
1949280	1951280	tem uma polêmica
1951280	1953280	dessa questão
1953280	1955280	tem coisas como o LVVM
1955280	1957280	que ele não tem uma licença
1957280	1959280	tão restritiva
1959280	1961280	é exatamente
1961280	1963280	para você conseguir
1963280	1965280	com facilidade
1965280	1967280	infrigindo a licença
1967280	1969280	de usar coisas não livres
1969280	1971280	junto com o seu código livre
1971280	1973280	e para caracterizar o código livre
1973280	1975280	tem as 4 liberdades lá
1975280	1977280	que são
1977280	1979280	liberdade de usar
1979280	1981280	para qualquer fim
1981280	1983280	de redistribuir
1983280	1985280	de modificar
1985280	1987280	e
1987280	1989280	por enquanto não tome
1989280	1991280	de estudar, faltou estudar
1991280	1993280	na realidade a ordem é essa
1993280	1995280	você usa da maneira que você quiser
1995280	1997280	você estuda como é que aquilo funciona
1997280	1999280	você modifica da forma que você quiser
1999280	2001280	e você distribui da forma que você quiser
2001280	2003280	isso é a ordem
2003280	2005280	mas
2005280	2007280	tanto que
2007280	2009280	o Linus Torvald brigou com o Rich Stalman
2009280	2011280	foi por causa disso, da GPL 2
2011280	2013280	para a GPL 3
2013280	2015280	o Linus Torvald é o criador do Kernel Linux
2015280	2017280	que a 3 ela é mais
2017280	2019280	travada
2019280	2021280	ele falou pô cara, caramba
2021280	2023280	o que que você fez isso
2023280	2025280	eu acho que tem outro
2025280	2027280	complementando a
2027280	2029280	eu falo aí
2029280	2031280	uma pequena diferença
2031280	2033280	que essa é a nuance mesmo
2033280	2035280	da licença de ser
2035280	2037280	software livre
2037280	2039280	e a licença de ser copyleft
2039280	2041280	que é um detalhe de coisas que se pesquisam
2041280	2043280	eu não vou conseguir explicar com propriedade
2043280	2045280	então a GPL além de ser software livre
2045280	2047280	ela é copyleft
2047280	2049280	a GitLab por exemplo usa a assistência
2049280	2051280	do Meet
2051280	2053280	mas o Meet ela tem várias licenças
2053280	2055280	a que a GitLab usa é uma que chama XPatch
2055280	2057280	que é uma licença que ela é software livre
2057280	2059280	então
2059280	2061280	você pode usar a GitLab
2061280	2063280	inclusive vou até colocar na live
2063280	2065280	que agora a licença da GitLab
2065280	2067280	para quem quiser ler, está em inglês
2067280	2069280	mas é bem pequenininha, pode colocar no Google Tradutor
2069280	2071280	e aí você vai entender
2071280	2073280	que você tem todas as liberdades
2073280	2075280	das 4 liberdades
2075280	2077280	estão escritas na licença
2077280	2079280	e
2079280	2081280	porém você pode usar a GitLab
2081280	2083280	com a software não livre
2083280	2085280	na prática é algo interessante
2085280	2087280	por exemplo se você não pudesse
2087280	2089280	seria difícil você usar a GitLab
2089280	2091280	num servidor AWS por exemplo
2091280	2093280	porque provavelmente
2093280	2095280	daquela caixa preta
2095280	2097280	vai ter algum software que não é livre
2097280	2099280	então
2099280	2101280	o lance de você estar usando a licença
2101280	2103280	que é mais permissível
2103280	2105280	é até para permitir
2105280	2107280	a questão da praticidade de se usar
2107280	2109280	o software
2109280	2111280	que é a questão que o copyleft
2111280	2113280	às vezes restringe um pouco mais
2113280	2115280	é
2115280	2117280	a questão de pragmatismo versus
2117280	2119280	filosofia
2119280	2121280	mas enfim, vou deixar o Sampaio falar aí
2121280	2123280	depois a gente conversa mais
2123280	2125280	eu acho que o Java teve uma discussão parecida com isso
2125280	2127280	antes do OpenJDK
2127280	2129280	o Java também
2129280	2131280	às vezes você conseguia baixar o fonte
2131280	2133280	você conseguia ver o fonte mas
2133280	2135280	ele não tinha essas liberdades
2135280	2137280	você não tinha o direito de
2137280	2139280	ter até problema do Google
2139280	2141280	para o Android
2141280	2143280	para a port da JVM que roda no Android
2143280	2145280	e foi por causa dessas questões
2145280	2147280	de licença
2147280	2149280	boa tarde para todo mundo
2149280	2151280	a minha participação aqui é um pouco curta
2151280	2153280	porque de todos aqui
2153280	2155280	eu sou o que tem menos experiência
2155280	2157280	com tudo o que vocês estão falando
2157280	2159280	nada ponto
2159280	2161280	eu estou aqui para fazer o papel do cara
2161280	2163280	que faz as perguntas bestas porque
2163280	2165280	eu realmente não tenho tanta ciência aqui
2165280	2167280	eu tramo com fotografia
2167280	2169280	pessoal do que você viu no Instagram
2169280	2171280	já deve ter me visto lá no meu perfil
2171280	2173280	e eu tenho pouquíssimo contato com toda essa área
2173280	2175280	eu sou entusiasta de hardware
2175280	2177280	mas quanto a questão
2177280	2179280	de programação, computação
2179280	2181280	isso daí eu já não tenho uma promoção
2181280	2183280	sei o que que é o software livre
2183280	2185280	que é o software proprietário mas também não tenho
2185280	2187280	propriedade
2187280	2189280	para poder falar tanto quanto vocês
2189280	2191280	estou aqui mais pro ouvido que é tudo
2191280	2193280	você como
2193280	2195280	desculpa
2195280	2197280	mas como um lego
2197280	2199280	você
2199280	2201280	o que você acha disso tudo
2201280	2203280	o que é que se impacta na sua vida
2203280	2205280	tanto faz tanto fez
2205280	2207280	enfim
2207280	2209280	cara, sendo sincero
2209280	2211280	eu acho que para mim
2211280	2213280	como muitas outras pessoas que o que fazem
2213280	2215280	aderir ao software livre
2215280	2217280	seria o quanto que você vai pagar por isso
2217280	2219280	não tem ponto a correr
2219280	2221280	porque por exemplo eu tenho que usar
2221280	2223280	Lightroom, Photoshop
2223280	2225280	e enfim
2225280	2227280	licença não é algo tão barato
2227280	2229280	eu acho que eles mudaram um pouquinho
2229280	2231280	de uns tempos pra cá e tal mas
2231280	2233280	para o preço do salário do brasileiro
2233280	2235280	é muito complicado assim
2235280	2237280	se ser um brasileiro médio você pagar um
2237280	2239280	muito caro nesse tipo de
2239280	2241280	programa
2241280	2243280	próprio Windows mesmo se você for
2243280	2245280	uma pessoa fora da curva aqui nesse país
2245280	2247280	e você comprar a licença do Windows
2249280	2251280	chega esse cara
2251280	2253280	acho que eu faço para as pessoas
2253280	2255280	a princípio que não tem ciência
2255280	2257280	ou um lego como eu aderir um software livre
2257280	2259280	é isso, questão de preço
2259280	2261280	eu acho que é o ponto que mais vai contar
2261280	2263280	para quem não é entusiasta nessa questão
2263280	2265280	pelo menos
2265280	2267280	e você hoje em dia utiliza programas craqueados
2267280	2269280	mais serviços online
2269280	2271280	ou você utilizar algum software livre
2271280	2273280	olha
2273280	2275280	tem que ser sincero aqui né
2275280	2277280	enfim, tem uns craqueados aqui no computador
2277280	2279280	software livre
2279280	2281280	eu acabo usando um pouco na verdade
2281280	2283280	apesar de ter feito esse mexendo todo
2283280	2285280	mas é porque acaba aqui a minha base
2285280	2287280	principal de trabalho vai ficar operando entre lá
2287280	2289280	de um photoshop em fatores
2289280	2291280	vamos resumir aqui
2291280	2293280	e aí eu acabo aqui usando esses
2293280	2295280	como eu falei hoje em dia eles têm aquela licença
2295280	2297280	que você paga basicamente uma assinatura
2297280	2299280	ou tudo virou o serviço de assinatura
2299280	2301280	então facilita pra caramba
2301280	2303280	então fica nisso
2303280	2305280	alguns craqueados, alguns livres
2305280	2307280	alguns que são originais
2307280	2309280	certo
2309280	2311280	eu vou dar um abraço aí para o pessoal que está acompanhando
2311280	2313280	a gente já ouviu
2313280	2315280	você viu aí o Leon falou
2315280	2317280	já usei muito gist leve
2317280	2319280	muito bom
2319280	2321280	vou dar um abraço aí para Maria
2321280	2323280	que é viajar
2323280	2325280	acompanha a gente a ouvir
2325280	2327280	uma das últimas
2327280	2329280	edições
2329280	2331280	do poro goiano software livre
2331280	2333280	que eu participei da organização
2333280	2335280	a gente transferiu
2335280	2337280	a parte de código que a gente tinha
2337280	2339280	o site
2339280	2341280	tinha um aplicativo também
2341280	2343280	a gente tinha transferido para o gitlab
2343280	2345280	até dar uma
2345280	2347280	minha primeira experiência com gitlab
2347280	2349280	na época foi como usuário
2349280	2351280	bem antes de eu trabalhar na empresa
2351280	2353280	mas é interessante
2353280	2355280	o que o seu pai falou porque
2355280	2357280	principalmente
2357280	2359280	quando você está
2359280	2361280	num lugar
2361280	2363280	onde a economia
2363280	2365280	não é tão desenvolvida
2365280	2367280	é muito comum você falar
2367280	2369280	sobre prataria
2369280	2371280	e as vezes eu converto com as pessoas
2371280	2373280	aqui e as pessoas no sul
2373280	2375280	entendem a prioridade
2375280	2377280	que é você ter a atiar um software
2377280	2379280	com o que no brasil isso é mais
2379280	2381280	comum
2381280	2383280	rola solto
2383280	2385280	na Alemanha por exemplo você pode levar
2385280	2387280	uma multa altíssima
2387280	2389280	se você estiver usando torrent
2389280	2391280	se você estiver usando um software
2391280	2393280	de um conservador
2393280	2395280	que é conhecido pelo governo
2395280	2397280	como um conservador de software
2397280	2399280	craqueado né
2399280	2401280	então lá existe uma
2401280	2403280	rigorosidade
2403280	2405280	na aplicação da lei muito mais forte
2405280	2407280	enquanto em outros países nem tanto
2407280	2409280	então por isso no brasil as vezes
2409280	2411280	a gente pensa muito na questão
2411280	2413280	somente de ter acesso
2413280	2415280	ao software
2415280	2417280	mas a gente testa um pouco da questão legal
2417280	2419280	eu por exemplo já trabalhei em empresa
2419280	2421280	que usava software craqueado
2421280	2423280	então assim
2423280	2425280	isso é algo que
2425280	2427280	às vezes sou meio
2427280	2429280	como que uma empresa craquea solte
2429280	2431280	é engraçado
2431280	2433280	você falar que trabalhou
2433280	2435280	em uma empresa
2435280	2437280	na minha realidade eu não trabalhei
2437280	2439280	em nenhuma empresa
2439280	2441280	que não usa software craqueado
2441280	2443280	hoje eu trabalhei em empresa grande
2443280	2445280	aqui essa é a realidade do brasil
2445280	2447280	ninguém paga
2447280	2449280	ninguém paga essa licença
2449280	2451280	e é isso
2451280	2453280	e aí agora
2453280	2455280	agora está tendo
2455280	2457280	uma mudança né com
2457280	2459280	a gente aqui
2459280	2461280	a gente estava falando de quando a gente começou
2461280	2463280	a mexer com software livre
2463280	2465280	a internet não era tão rápida
2465280	2467280	então existia muita questão
2467280	2469280	da instalação
2469280	2471280	então você tinha o software através de um dispositivo
2471280	2473280	um CD
2473280	2475280	ou algo tipo assim
2475280	2477280	e hoje
2477280	2479280	muito do software entrega
2479280	2481280	entrega pela rede pela internet
2481280	2483280	e por favor
2483280	2485280	tem essa profissão
2485280	2487280	eles falam de verticalização
2487280	2489280	então você tem um acesso direto da fonte do software
2489280	2491280	até o usuário final
2491280	2493280	esse acesso ele não passa por
2493280	2495280	terceiros como um CD
2495280	2497280	ou um outro tipo de mídia
2497280	2499280	e aí pela empresa tem esse controle direto
2499280	2501280	então fica um pouco mais difícil
2501280	2503280	craquear né
2503280	2505280	então por exemplo provavelmente o sapai
2505280	2507280	deve usar aí o pacote adobe
2507280	2509280	ou pelo menos conhece
2509280	2511280	e antigamente
2511280	2513280	o adobe
2513280	2515280	era super fácil de você
2515280	2517280	batia ele e aí quando a adobe
2517280	2519280	mudou
2519280	2521280	o pacote para o
2521280	2523280	feito e tal e uma coisa assim né
2523280	2525280	eles conseguiram
2525280	2527280	só comentar isso
2527280	2529280	um comentário rápido sobre o que o xoto falou aí
2529280	2531280	porque eu lembro que a primeira vez que eu baixei o kurumin
2531280	2533280	de 100 megabytes
2533280	2535280	e eu usava o download
2535280	2537280	ser eleitor plus
2537280	2539280	e eu deixei a noite inteira ele baixando
2539280	2541280	lá para conseguir baixar
2541280	2543280	o cd
2543280	2545280	é isso aí
2545280	2547280	o viu br
2547280	2549280	está falando acho que as essências
2549280	2551280	da adobe como core são caras
2551280	2553280	são caras mesmo
2553280	2555280	mas eu acho que
2555280	2557280	eles estão pedindo o monopólio
2557280	2559280	mas eles também estão
2559280	2561280	fazendo um malabarismo
2561280	2563280	para sair dessa vida de pirataria
2563280	2565280	igual agora eu tenho
2565280	2567280	o firefly lá na inteligência
2567280	2569280	oficial da adobe
2569280	2571280	você só consegue acessar
2571280	2573280	se você tiver logado lá
2573280	2575280	no photoshop original e tal
2575280	2577280	e até a versão beta online
2577280	2579280	mas para você usar
2579280	2581280	aquela via generativa
2581280	2583280	que você digita de opção
2583280	2585280	faça um carro para mim e tal
2585280	2587280	eu preciso ter a licença
2587280	2589280	mas
2589280	2591280	de corea
2591280	2593280	de corea dural
2593280	2595280	eu também já trabalhei
2595280	2597280	no meu primeiro emprego
2597280	2599280	que eu trabalhava como
2599280	2601280	como web
2601280	2603280	eu também diagramava um jornal
2603280	2605280	de uma distribuição
2605280	2607280	e eu acho que
2607280	2609280	de corea dural eu acho que eu nunca vi ninguém
2609280	2611280	usando uma licença
2611280	2613280	uma corea dural licenciada
2613280	2615280	mas
2615280	2617280	eu acho que
2617280	2619280	a concorrência
2619280	2621280	está ficando boa
2621280	2623280	está chegando nos programas bem legais
2623280	2625280	o ing né
2625280	2627280	que está engateando
2627280	2629280	o calvary
2629280	2631280	tem o
2631280	2633280	o rive
2633280	2635280	se ele me engano o nome
2635280	2637280	que é tipo para animação web
2637280	2639280	tem o affinite
2639280	2641280	que você paga uma licença fulltime
2641280	2643280	então tipo o povo está
2643280	2645280	é
2645280	2647280	aderindo muito a ele
2647280	2649280	acho que essa concorrência
2649280	2651280	também está sendo apesar de ser fechado
2651280	2653280	né
2653280	2655280	ele está tendo essa democratização
2655280	2657280	e isso
2657280	2659280	é
2659280	2661280	enfim
2661280	2663280	o que eu estava falando
2663280	2665280	com o áudio estragado
2665280	2667280	é porque
2667280	2669280	essas
2669280	2671280	evoluções que a gente vê
2671280	2673280	você consegue traçar
2673280	2675280	com
2675280	2677280	as evoluções da economia como um todo
2677280	2679280	então penso
2679280	2681280	o alemão falou que hoje a máquina dele
2681280	2683280	tem 40 giga de RAM
2683280	2685280	você consegue imaginar usar
2685280	2687280	ter 4 giga de 20 anos atrás
2687280	2689280	é algo assim
2689280	2691280	eu lembro que o meu primeiro computador
2691280	2693280	acho que tinha 512
2693280	2695280	então assim
2695280	2697280	tem a tal da lei de mur né
2697280	2699280	que a cada um ano e meio
2699280	2701280	de 8 meses a capacidade
2701280	2703280	de computação ela vai dobrar
2703280	2705280	a quantidade de transições nos processadores né
2705280	2707280	ah sim
2707280	2709280	então de certa forma
2709280	2711280	você vê isso acontecendo
2711280	2713280	com o hardware
2713280	2715280	o computador fica cada vez mais
2715280	2717280	barato
2717280	2719280	acho que agora meio que estabilizou
2719280	2721280	não sei se vai ficar mais barato ainda né
2721280	2723280	mas aí você consegue ver
2723280	2725280	antigamente
2725280	2727280	você tinha que ter igual
2727280	2729280	você tinha que baixar a mídia
2729280	2731280	ou você tinha que comprar um CD
2731280	2733280	você tinha que ir numa revistaria
2733280	2735280	para ter acesso a aquele software
2735280	2737280	e era muito mais difícil
2737280	2739280	e isso impacta
2739280	2741280	todas as outras áreas né
2741280	2743280	e
2743280	2745280	só falando da pirataria primeiro
2745280	2747280	então como você tinha
2747280	2749280	essa transição um pouco mais
2749280	2751280	que precisava de terceiros
2751280	2753280	você conseguia
2753280	2755280	atuar ali e fazer uma
2755280	2757280	a pirataria ser um pouco mais fácil
2757280	2759280	hoje com a internet mais rápida
2759280	2761280	com
2761280	2763280	você consegue ter acesso direto
2763280	2765280	ao computador da pessoa então você tem
2765280	2767280	antigamente você teria que baixar
2767280	2769280	o pacote Adobe
2769280	2771280	ou comprar o CD do pacote Adobe
2771280	2773280	hoje você usa o Creative Cloud
2773280	2775280	e é meio que automático
2775280	2777280	você só usa aquele negócio
2777280	2779280	ele vai atualizando sozinho e tudo mais
2779280	2781280	e em contrapartida Adobe tem mais controle
2781280	2783280	sobre o software
2783280	2785280	um pouco mais difícil de você piratirar
2785280	2787280	mas em compensação o software
2787280	2789280	livre estão ficando também
2789280	2791280	seguindo essa evolução porque
2791280	2793280	pensa a 15, 20 anos
2793280	2795280	anais você não tinha tanto acesso
2795280	2797280	como você tem hoje a tantas ferramentas
2797280	2799280	então os próprios desenvolvedores
2799280	2801280	tinham uma capacidade
2801280	2803280	de programação menor
2803280	2805280	no sentido de acesso a informação
2805280	2807280	então hoje qualquer pessoa
2807280	2809280	eu já vi pessoas
2809280	2811280	que têm zero conhecimento de programação
2811280	2813280	contribuir com código
2813280	2815280	porque você vai ali rapidinho
2815280	2817280	você consegue acessar um tutorial
2817280	2819280	tem alguma parte que você não entende
2819280	2821280	hoje, a partir de 2023
2821280	2823280	você pega aquele código
2823280	2825280	joga num chat de IPT da vida
2825280	2827280	e consegue entender
2827280	2829280	então está cada vez ficando mais fácil
2829280	2831280	e de certa forma impacta também na evolução
2831280	2833280	do software livre
2833280	2835280	apesar de que a IPT não é livre
2835280	2837280	mas você pode usar de ferramentas não livres
2837280	2839280	no seu dia a dia porque
2839280	2841280	meio que o bíquito
2841280	2843280	está disponível para você
2843280	2845280	não seja livre
2845280	2847280	mas é gratuito, você tem acesso
2847280	2849280	sem custo financeiro
2849280	2851280	e quem estudou software livre em inglês
2851280	2853280	na palavra em inglês
2853280	2855280	a palavra livre
2855280	2857280	e a palavra gratuito
2857280	2859280	é free, é a mesma palavra
2859280	2861280	então você já deve ter ouvido falar do termo
2861280	2863280	free as in fear
2863280	2865280	not as in freedom
2865280	2867280	ou seja, a tradução
2867280	2869280	é livre como liberdade
2869280	2871280	em si e não como gratuito
2871280	2873280	a liberdade como cerveja
2873280	2875280	é por isso que eu estou tomando uma cervejinha aqui agora
2875280	2877280	em homenagem ao software livre
2877280	2879280	é livre como cerveja
2879280	2881280	não livre de maneira gratuita
2881280	2883280	tem a inspeção do
2883280	2885280	FLOS
2885280	2887280	que também é usada como
2887280	2889280	FLOS
2889280	2891280	que é de free, livre
2891280	2893280	é exatamente para
2893280	2895280	ter essa diferença do fio e não de pago
2895280	2897280	eu queria apontar algumas coisas aqui
2897280	2899280	antes mais nada, falando do
2899280	2901280	saudoso fórum
2901280	2903280	do nosso amigo Wally
2903280	2905280	criado pelo nosso amigo Wally
2905280	2907280	Peter Smith, nosso dinamarquês maluco
2907280	2909280	Wally, você está assistindo?
2909280	2911280	eu te amo, cara
2911280	2913280	a liberdade imediata é mais do que natural
2913280	2915280	que o Sampaio falou
2915280	2917280	que a liberdade imediata é gratuito
2917280	2919280	você vai lá para a estala
2919280	2921280	e passa a utilizar
2921280	2923280	só que eu acho que ao longo
2923280	2925280	tempo esse usuário
2925280	2927280	que em um primeiro momento queria um photoshop gratuito
2927280	2929280	e não pirata
2929280	2931280	e acaba baixando o GIMP
2931280	2933280	e começa a brincar com o GIMP
2933280	2935280	ele vai vendo que é muito mais que isso
2935280	2937280	porque o GIMP é 10 vezes mais
2937280	2939280	leve que o photoshop
2939280	2941280	voltando ao Inkscape
2941280	2943280	porque a gente estava falando dessa última versão
2943280	2945280	o Inkscape que saiu aí veio com
2945280	2947280	10 quilos de recurso sem osso
2947280	2949280	muita coisa
2949280	2951280	inclusive exportação para pdf x1a
2951280	2953280	que antigamente enjogava para os cribos
2953280	2955280	para fazer isso
2955280	2957280	você já tem os perfis
2957280	2959280	de saída de impressão instalados na sua marca
2959280	2961280	ele já fecha nesse formato
2961280	2963280	para quem não entende pdf x1a
2963280	2965280	é uma versão de pdf x1a
2965280	2967280	que ela serve
2967280	2969280	direto para gráficas
2969280	2971280	então você envia esse arquivo
2971280	2973280	o próprio sistema da gráfica
2973280	2975280	já faz tudo automático
2975280	2977280	você não precisa ter o operador
2977280	2979280	no meio do caminho
2979280	2981280	e tem gráficas
2981280	2983280	que ao enviar nesse formato
2983280	2985280	barateia
2985280	2987280	o preço é mais barato
2987280	2989280	o impacto é imediato
2989280	2991280	e esse Inkscape
2991280	2993280	veio com essa novidade
2993280	2995280	e muitas outras
2995280	2997280	e não pesa
2997280	2999280	se você tentar abrir um CorelDrawl
2999280	3001280	se você tentar abrir um Illustrator
3001280	3003280	para
3003280	3005280	trabalhar
3005280	3007280	é mil vezes mais pesado
3007280	3009280	então
3009280	3011280	a segunda vantagem
3011280	3013280	que eu acho que o usuário percebe
3013280	3015280	é que
3015280	3017280	você ganha performance
3017280	3019280	de máquina
3019280	3021280	então sua máquina
3021280	3023280	anda mais tempo
3023280	3025280	para vive mais tempo
3025280	3027280	vocês terem um exemplo
3027280	3029280	a gente precisava
3029280	3031280	uma render farm
3031280	3033280	porque
3033280	3035280	era muita saída em vídeo
3035280	3037280	e a gente precisava de uma render farm
3037280	3039280	seria impossível a gente ficar
3039280	3041280	com aquela coisa de produtora
3041280	3043280	pequenininha
3043280	3045280	larga a máquina renderizando
3045280	3047280	e vai tomar um café
3047280	3049280	para quem não sabe para renderizar
3049280	3051280	gera imagem
3051280	3053280	imagina isso para vídeo
3053280	3055280	imagina isso para animação
3055280	3057280	que é uma imagem uma do lado da outra
3057280	3059280	demanda tempo
3059280	3061280	e o que produtoras pequenas fazem
3061280	3063280	eles largam a máquina renderizando
3063280	3065280	quando o cara vai tomar um café
3065280	3067280	ou o cara renderiza na hora do almoço
3067280	3069280	ou no final dos pedentes ele renderiza
3069280	3071280	reza para que tudo dê certo
3071280	3073280	volta no dia seguinte no trabalho
3073280	3075280	mas a demanda do NPD não podia ter esse ritmo
3075280	3077280	o que nós fizemos
3077280	3079280	para poder fazer
3079280	3081280	a autonomia tecnológica
3081280	3083280	e
3083280	3085280	grande reaproveitamento
3085280	3087280	de máquina
3087280	3089280	o NPD estava atrelado
3089280	3091280	a Secretaria de Educação de Niterói
3091280	3093280	do Rio era em Niterói
3093280	3095280	nós pegamos um monte de máquina
3095280	3097280	do estoque da Secretaria
3097280	3099280	de Educação
3099280	3101280	e da Fundação de Educação de Niterói
3101280	3103280	estavam paradas
3103280	3105280	aqueles torre
3105280	3107280	deitada
3107280	3109280	da Positivo
3109280	3111280	de 1900 e cardaçada
3111280	3113280	nós pegamos 40
3113280	3115280	máquinas daquelas
3115280	3117280	botamos numa sala
3117280	3119280	do NPD, tinha um ar condicionado forte
3119280	3121280	fizemos um cluster
3121280	3123280	de renderização
3123280	3125280	só com débil
3125280	3127280	sem interface gráfica
3127280	3129280	e a gente pediu
3129280	3131280	para o amigo meu de Shell
3131280	3133280	fazer um script
3133280	3135280	para ficar lendo sempre uma pasta
3135280	3137280	toda vez que tinha arquivos novos nessa pasta
3137280	3139280	ele já executava o renderizador
3139280	3141280	por baixo
3141280	3143280	gerando os vídeos
3143280	3145280	então a gente só terminava de fazer o serviço
3145280	3147280	salvava, jogava o arquivo para aquela pasta específica
3147280	3149280	e aquele cluster
3149280	3151280	ficava renderizando
3151280	3153280	24 por 7
3153280	3155280	direto
3155280	3157280	direto
3157280	3159280	cluster são várias máquinas
3159280	3161280	que trabalham simultaneamente
3161280	3163280	então você se ela manda
3163280	3165280	renderizar uma imagem
3165280	3167280	cada pedacinho dessa imagem
3167280	3169280	vai para uma máquina dessa
3169280	3171280	ela resolve só aquele pedacinho
3171280	3173280	e joga o resultado
3173280	3175280	e as outras vão jogando tudo junto
3175280	3177280	certo?
3177280	3179280	e nós fizemos isso
3179280	3181280	a toque de caixa
3181280	3183280	sem grandes
3183280	3185280	dificuldades
3185280	3187280	sem grandes preocupações
3187280	3189280	com licenças
3189280	3191280	com compras, com licitações
