start	end	text
1233000	1234000	Track 2, 3,
1234000	1235000	e olhar
1235000	1236000	o pessoal trabalhando,
1236000	1237000	quando aparece
1237000	1238000	a parte da produção 3D,
1238000	1240000	quando eles estão desenvolvendo,
1240000	1241000	você vai ver
1241000	1242000	que eles estão utilizando
1242000	1243000	um Linux.
1243000	1244000	Se eu não me engano,
1244000	1245000	é o RedHack,
1245000	1246000	pela aparente da área de trabalho.
1246000	1247000	Então,
1247000	1248000	a modelagem,
1248000	1249000	a renderização,
1249000	1250000	é feita toda no Linux.
1250000	1251000	O programa que eles usam
1251000	1252000	pra modelar,
1252000	1253000	provavelmente,
1253000	1254000	não é aberto,
1254000	1255000	geralmente,
1255000	1256000	é o Maya,
1256000	1257000	mas ele está rodando no Linux,
1257000	1258000	significa que as pessoas
1258000	1259000	estão se voltando,
1259000	1260000	pelo menos,
1260000	1261000	para utilizar como
1261000	1262000	sistema paracional
1262000	1263000	base de desenvolvimento.
1263000	1264000	Isso já é uma vitória.
1264000	1265000	Eu chamo de
1265000	1266000	conversão mista isso.
1266000	1267000	A gente faz uma conversão mista.
1267000	1268000	Você tenta levar a pessoa
1268000	1269000	para o software livre,
1269000	1270000	parcialmente,
1270000	1271000	porque,
1271000	1272000	dificilmente,
1272000	1273000	ela vai conseguir fazer
1273000	1274000	uma mudança.
1274000	1275000	É, aquela coisa,
1275000	1277000	tanto usando Windows
1277000	1279000	dá pra utilizar
1279000	1280000	muito o software livre,
1280000	1281000	tanto usando o Linux,
1281000	1282000	tem muitos sistemas
1282000	1283000	proprietários
1283000	1284000	que podem se rodar
1284000	1285000	no Linux.
1285000	1286000	Lembro-me,
1286000	1287000	se eu não me engano,
1287000	1288000	é uma parceria da DreamWorks
1288000	1289000	com a HP.
1289000	1290000	Sim, exatamente.
1290000	1291000	E proveu
1291000	1292000	a utilização
1292000	1293000	do Linux
1293000	1294000	nesses computadores.
1294000	1295000	Se tornou bem mais viável,
1295000	1297000	que eles utilizassem o Linux.
1297000	1298000	É mais barato,
1298000	1299000	mais confiável.
1299000	1300000	É isso.
1300000	1301000	É só você assistir
1301000	1302000	os make-offs,
1302000	1303000	pega essas animações
1303000	1304000	da DreamWorks,
1304000	1305000	e assista o make-off.
1305000	1306000	Com certeza,
1306000	1307000	vai aparecer um Linux
1307000	1308000	mais cedo, mais targary.
1308000	1309000	E você sabe
1309000	1310000	prazer de
1310000	1311000	esse pessoal
1311000	1312000	que trabalha com informática,
1312000	1313000	né?
1313000	1314000	Se reunir,
1314000	1315000	é muito comum,
1315000	1316000	aqui na cidade,
1316000	1317000	a gente se reunir
1317000	1318000	entre os nerds
1318000	1319000	que trabalham com 3D
1319000	1320000	ou essa área de publicidade,
1320000	1321000	e ficar assistindo
1321000	1322000	o make-off
1322000	1323000	e toda hora pausando,
1323000	1324000	pra ver qual que é
1324000	1325000	o sistema paracional
1325000	1326000	que está rodando,
1326000	1327000	porque a gente assistiu
1327000	1328000	o rango
1328000	1329000	do Ray
1329000	1330000	e apareceram
1330000	1331000	muitas cenas
1331000	1332000	que o pessoal estava
1332000	1333000	utilizando o Linux,
1333000	1334000	deixou a gente
1334000	1335000	bastante feliz.
1352000	1353000	Falando sobre o filme,
1353000	1354000	qual o software
1354000	1356000	que você mais usa?
1356000	1357000	Você também
1357000	1358000	da tutorial
1358000	1359000	ou de semina,
1359000	1360000	na parte de edição
1360000	1361000	de vídeo,
1361000	1362000	né?
1362000	1363000	Os programas que eu utilizo
1363000	1364000	aqui são
1364000	1365000	que eu vou fazer um contexto
1365000	1366000	geral que mostra
1366000	1367000	a suite de desenvolvimento
1367000	1368000	que eu uso aqui.
1368000	1369000	O sistema paracional
1369000	1370000	eu utilizo dois,
1370000	1371000	o Debian,
1371000	1372000	que é clássico,
1372000	1373000	um rodo que é uma maravilha,
1373000	1374000	e o Shubun.
1374000	1375000	Sempre tem algum
1375000	1376000	traizinho
1376000	1377000	que no Debian
1377000	1378000	dá problema de rodar
1378000	1379000	com Shubun com rodo
1379000	1380000	que é uma beleza.
1380000	1381000	Depois,
1381000	1382000	tem o Blender,
1382000	1383000	que eu trabalho com
1383000	1384000	QCAD
1384000	1385000	para importar
1385000	1386000	alguma coisa de QXF.
1386000	1387000	Trabalho com o Autacity
1387000	1389000	para fazer edição de áudio,
1389000	1390000	quando eu preciso fazer
1390000	1391000	alguma coisa,
1391000	1392000	aumentar, diminuir o volume,
1392000	1393000	fazer algum efeito de áudio.
1393000	1395000	Para fazer edição de vídeo,
1395000	1397000	eu uso CabinLive,
1397000	1398000	que é um programa formidável,
1398000	1400000	porque ele é simples,
1400000	1401000	e ao mesmo tempo,
1401000	1402000	ele é bastante flexível
1402000	1403000	para você fazer
1403000	1404000	edição de vídeo.
1404000	1405000	E uma série de outros
1405000	1406000	programas,
1406000	1407000	que são tantas opções
1407000	1408000	e boas opções,
1408000	1409000	às vezes você utiliza
1409000	1410000	um de seis e seis mesmos
1410000	1411000	um programa,
1411000	1412000	mas ele é essencial
1412000	1413000	para você conseguir terminar
1413000	1414000	um trabalho.
1414000	1415000	E se você não tem
1415000	1416000	um programa na hora,
1416000	1417000	existem muitas opções,
1417000	1418000	que ou você baixa
1418000	1419000	um programa que faz tudo
1419000	1420000	em opensores,
1420000	1421000	ou você baixa fases,
1421000	1422000	que capazem de fazer
1422000	1423000	uma atividade isolada,
1423000	1424000	que fazendo uma composição
1424000	1425000	de programas,
1425000	1426000	você consegue
1426000	1427000	tirar o resultado
1427000	1428000	como exemplo.
1428000	1429000	Em vez de traprar com Goon,
1429000	1430000	que muitas vezes
1430000	1431000	para diminuir,
1431000	1432000	aumentar imagens,
1432000	1433000	eu lanço um modo
1433000	1434000	imedimédico,
1434000	1435000	que apesar de ele ser
1435000	1436000	na linha de comando,
1436000	1437000	ele é um programa
1437000	1438000	poderoso,
1438000	1439000	muito rápido,
1439000	1440000	e cresce uma gama
1440000	1441000	bastante grande de possibilidades
1441000	1442000	que você tem que ter.
1442000	1443000	Eu tenho utilizado ele
1443000	1444000	para fazer captura
1444000	1445000	do desktop.
1445000	1446000	Inclusive,
1446000	1447000	eu estou criando um novo curso
1447000	1448000	por essa escola
1448000	1449000	de Santa Catarina,
1449000	1450000	que eu estou utilizando
1450000	1451000	só em algumas opensores,
1451000	1452000	rodando sobre o químicos
1452000	1453000	para gerar as videoaulas
1453000	1454000	e poder enviar para ele.
1454000	1455000	Para fazer a captura,
1455000	1456000	porque as pessoas
1456000	1457000	reclamam muito,
1457000	1458000	não tem um lindos,
1458000	1459000	não tem uma saída
1459000	1460000	opensores,
1460000	1461000	se você é parecido
1461000	1462000	com uma fantasia,
1462000	1463000	eu tenho utilizado
1463000	1464000	o próprio FFmpeg
1464000	1465000	para capturar o vídeo.
1465000	1466000	Embora eu esteja usando
1466000	1467000	Mac,
1467000	1468000	eu tenho vários programas
1468000	1469000	de opensores
1469000	1470000	que eu utilizo também
1470000	1471000	para capturar o vídeo.
1471000	1472000	Então,
1472000	1473000	na verdade,
1473000	1474000	eu utilizo o render
1474000	1475000	do Blender
1475000	1476000	por questão de praticidade.
1476000	1477000	Existem render externos,
1477000	1478000	mas eu acho um pouco
1478000	1479000	prático.
1479000	1480000	Você, por exemplo,
1480000	1481000	tem que fazer uma alteração
1481000	1482000	de material,
1482000	1483000	de cor,
1483000	1484000	de textura.
1484000	1485000	Eu acho muito
1485000	1486000	travagoso
1486000	1487000	fazer essa alteração
1487000	1488000	e mandar renderizar fora.
1488000	1489000	Então,
1489000	1490000	eu prefiro utilizar
1490000	1491000	o próprio render do Blender,
1491000	1492000	que agora
1492000	1493000	estão desenvolvendo
1493000	1494000	os cycles,
1494000	1495000	tipo de renderização
1495000	1496000	em tempo real.
1496000	1497000	Todos os problemas
1497000	1498000	praticamente que tinham
1498000	1499000	render interno,
1499000	1500000	estão sendo resolvidos
1500000	1501000	agora
1501000	1502000	para você ter uma iluminação
1502000	1503000	indireta
1503000	1504000	e alguns efeitos
1504000	1505000	que você já vê
1505000	1506000	o resultado
1506000	1507000	em tempo real
1507000	1508000	e que todas as coisas
1508000	1509000	que faltavam antes
1509000	1510000	estão conseguindo suprir.
1510000	1511000	Ou seja,
1511000	1512000	você vai conseguir
1512000	1513000	resolver tudo
1513000	1514000	direto no Blender.
1514000	1515000	Fugir um pouco de software
1515000	1516000	para você fazer isso tudo
1516000	1517000	deve ter uma máquina
1517000	1518000	bem bruta,
1518000	1519000	para você fazer isso tudo.
1519000	1520000	Na verdade,
1520000	1521000	todo mundo fala que
1521000	1522000	quem trabalha com um 3D,
1522000	1523000	tem uma máquina bem potente.
1523000	1524000	Veja só,
1524000	1525000	eu trabalho assim.
1525000	1526000	Eu tenho um monitor
1526000	1527000	que na verdade
1527000	1528000	é uma TV
1528000	1529000	e é bom se trabalhar
1529000	1530000	com áreas bem grandes
1530000	1531000	até porque se tiver algum problema
1531000	1532000	no 3D,
1532000	1533000	você já vê na hora.
1533000	1534000	Eu gosto de trabalhar
1534000	1535000	também em Full HD.
1535000	1536000	Mas eu não uso
1536000	1537000	uma CPU
1537000	1538000	daquelas MiniTorre
1538000	1539000	que o pessoal falava.
1539000	1540000	Não sei se ainda
1540000	1541000	tem uma MiniTorre.
1541000	1542000	Eu uso um notebook.
1542000	1543000	Eu tenho um notebook
1543000	1544000	com um Core i5,
1544000	1545000	um processador i5,
1545000	1546000	uma placa de vídeo
1546000	1547000	de 64 mega
1547000	1548000	e eu consigo
1548000	1549000	trabalhar tranquilamente
1549000	1550000	até hoje
1550000	1551000	não teve um trabalho
1551000	1552000	que eu pensei
1552000	1553000	que o computador
1553000	1554000	não deu conta.
1554000	1555000	Por isso que eu utilizo
1555000	1556000	até o Debian
1556000	1557000	e alguns trabalhos
1557000	1558000	de renderização
1558000	1559000	em tempo real,
1559000	1560000	edição de vídeo
1560000	1561000	em tempo real
1561000	1562000	e por cadê
1562000	1563000	inclusive
1563000	1564000	eu consigo fazer
1564000	1565000	esse notebook
1565000	1566000	relativamente sim.
1566000	1567000	Você vê que
1567000	1568000	até na parte de hardware
1568000	1569000	os software
1569000	1570000	livros
1570000	1571000	aproveitar as máquinas
1571000	1572000	assim não tão boas,
1572000	1573000	economiza recursos.
1573000	1574000	Exatamente.
1574000	1575000	E isso é uma coisa importante
1575000	1576000	que você acaba
1576000	1577000	incluindo
1577000	1578000	número maior de pessoas.
1578000	1579000	Eu imagino que
1579000	1580000	para uma ferramenta
1580000	1581000	ser boa
1581000	1582000	ela precisa ser conhecida
1582000	1583000	e ela precisa
1583000	1584000	permitir que as pessoas
1584000	1585000	utilizem ela,
1585000	1586000	incluir as pessoas.
1586000	1587000	Por isso que eu escrevo
1587000	1588000	bastante um tutorial
1588000	1589000	justamente para levar
1589000	1590000	o maior número possível
1590000	1591000	de pessoas
1591000	1592000	a possibilidade
1592000	1593000	de eles fazerem algo.
1593000	1594000	E não adianta
1594000	1595000	existir um programa maravilhoso,
1595000	1596000	existir uma solução
1596000	1597000	genial
1597000	1598000	se as pessoas não têm acesso.
1598000	1599000	É importante
1599000	1600000	que as pessoas tenham acesso
1600000	1601000	e eu não estou aqui
1601000	1602000	puxando a brasa
1602000	1603000	para sair de software livre.
1603000	1604000	Não vou perder
1604000	1605000	dizer que ela é melhor
1605000	1606000	que tudo,
1606000	1607000	que as pessoas que utilizam
1607000	1608000	eles são os melhores
1608000	1609000	do mundo,
1609000	1610000	todo mundo é igual.
1610000	1611000	Mas o que eu vim
1611000	1612000	no software livre
1612000	1613000	me encantou,
1613000	1614000	me chama atenção
1614000	1615000	e faz-me motivar
1615000	1616000	para conseguir o grande
1616000	1617000	de pessoas
1617000	1618000	sem a necessidade
1618000	1619000	de ter que comprar
1619000	1620000	um super computador
1620000	1621000	ou de expender
1621000	1622000	financeiramente
1622000	1623000	uma quantia grande
1623000	1624000	para adquirir soluções
1624000	1625000	que possam ajudar
1625000	1626000	essas pessoas
1626000	1627000	no dia a dia
1627000	1628000	ganhando o dinheiro
1628000	1629000	e ou resolvendo
1629000	1630000	as coisas que elas precisam
1630000	1631000	no programa 5
1631000	1632000	de cotidiano
1632000	1633000	relacionados entre nós.
1645000	1647000	É importante também
1647000	1648000	frisar essa parte social
1648000	1649000	do software livre.
1649000	1650000	Ah, sim.
1650000	1652000	Essa parte de inclusão digital
1652000	1653000	e a parte da nova
1653000	1654000	absorlecência do hardware,
1654000	1655000	que é uma coisa
1655000	1656000	que pega muito,
1656000	1657000	principalmente
1657000	1658000	para quem tem pouco recursos.
1658000	1659000	Exatamente.
1659000	1660000	O legal
1660000	1661000	nessa situação
1661000	1662000	da absorlecência
1662000	1663000	que eu até assisti
1663000	1664000	um documentário
1664000	1665000	que diz
1665000	1666000	absorlecência programada
1666000	1667000	vai ser
1667000	1668000	um documentário
1668000	1669000	que é um documentário
1669000	1670000	que é um documentário
1670000	1671000	que é um documentário
1671000	1672000	que é um documentário
1672000	1673000	que é um documentário
1673000	1674000	que diz
1674000	1675000	absorlecência programada.
1675000	1676000	Vários documentários
1676000	1677000	foram sobre isso.
1677000	1678000	Lá em casa,
1678000	1679000	às vezes
1679000	1680000	aparece um computador
1680000	1681000	do nada
1681000	1682000	de algum parente
1682000	1683000	que comprou um computador novo
1683000	1684000	e não quer mais saber
1684000	1685000	do computador mais velho
1685000	1686000	e não pego.
1686000	1687000	E esses dias
1687000	1688000	houve um problema
1688000	1689000	no computador do
1689000	1690000	meu irmão
1690000	1691000	e eu estou ensinando
1691000	1692000	uma sobrinha minha
1692000	1693000	a trabalhar com 3D.
1693000	1694000	Porque ela é bem jovem,
1694000	1695000	né?
1695000	1696000	E ela,
1696000	1697000	oh, tia,
1697000	1698000	eu vou fazer 3D,
1698000	1699000	me ensino aí e tal.
1699000	1700000	E não dá para estalar
1700000	1701000	alguns programas
1701000	1702000	no computador que ela tinha
1702000	1703000	que quebrou
1703000	1704000	fazendo V
1704000	1705000	e comprometendo o processamento
1705000	1706000	e não conseguia fazer nada.
1706000	1707000	Então eu estalei
1707000	1708000	em Globunto
1708000	1709000	e dá para rodar
1709000	1710000	inclusive
1710000	1711000	alguns programas
1711000	1712000	que ela utilizava,
1712000	1713000	que eram essenciais para ela,
1713000	1714000	rodando sobre o ar.
1714000	1715000	Olha só.
1715000	1716000	Ou seja, que roda mais rápido
1716000	1717000	até no emulador
1717000	1718000	que não é o emulador,
1718000	1719000	né?
1719000	1720000	Do que no sistema
1720000	1721000	que era para ser nativo.
1721000	1722000	Ela dá conseguida
1722000	1723000	para ler 3D,
1723000	1724000	tá conseguindo fazer
1724000	1725000	as coisas dela,
1725000	1726000	sem o temor que tinha
1726000	1727000	antes de vir e
1727000	1728000	com sobra até de
1728000	1729000	fazer o processamento.
1729000	1730000	Isso é uma coisa muito bacana.
1730000	1731000	E assim,
1731000	1732000	às vezes a sobra do processamento
1732000	1733000	é que o programa
1733000	1734000	necessariamente foi
1734000	1735000	um melhor inscrito.
1735000	1736000	Mas é que no lino
1736000	1737000	que você pode cortar
1737000	1738000	aquilo que você não utiliza.
1738000	1739000	Em vez de utilizar
1739000	1740000	um gerenciador de janelas
1740000	1741000	super pesados,
1741000	1742000	cheios de efeitos,
1742000	1743000	você tem uma opção
1743000	1744000	de escolher um que seja simples
1744000	1746000	e não tenha efeito nenhum,
1746000	1747000	mas que venha
1747000	1748000	a suprir a necessidade
1748000	1749000	que você tem
1749000	1750000	para acessar o programa.
1750000	1751000	É, devo perceber
1751000	1752000	que você é bem fã
1752000	1753000	do XFCN.
1753000	1754000	Ah, eu gosto.
1754000	1755000	Todas as videoaulas
1755000	1756000	que eu acho que
1756000	1757000	a maioria é
1757000	1758000	XFCN.
1758000	1759000	Na verdade,
1759000	1760000	eu não uso só ele, né?
1760000	1761000	Eu gosto de
1761000	1762000	usar aquela nova interface
1762000	1763000	do Ubuntu.
1763000	1764000	Eu estalei ela e o Uniti
1764000	1765000	para ver
1765000	1766000	como funciona,
1766000	1767000	ver se
1767000	1768000	é tão ruim
1768000	1769000	que o pessoal está falando.
1769000	1770000	Mas tenho me surpreendido.
1770000	1771000	Tenho achado bem evoluído,
1771000	1773000	sim, bem bacana a ideia deles.
1773000	1774000	Eu acho que a família
1774000	1775000	é toda, né?
1775000	1776000	Agora tem gerenciador
1776000	1777000	separado de 3D.
1777000	1778000	Não tem o Veve Moraes
1778000	1779000	também,
1779000	1780000	aquele sobrinho seu.
1780000	1781000	Aham.
1781000	1782000	Eu estudei com ele,
1782000	1783000	sabia?
1783000	1784000	Sim, sim, sei.
1784000	1785000	Começou a estudar agora, né?
1785000	1786000	Já tem quantas pessoas
1786000	1787000	já de sua família, tá?
1787000	1788000	Não, você falou em família
1788000	1789000	e agora eu me lembrei
1789000	1790000	que eu estou usando
1790000	1791000	o ativuto da minha namorada,
1791000	1792000	da minha noiva.
1792000	1793000	Não posso falar namorada
1793000	1794000	porque você não me mata.
1794000	1795000	Eu estou usando um ativuto
1795000	1796000	da minha noiva
1796000	1797000	e está rodando
1797000	1799000	o Chubuntu também, né?
1799000	1801000	Tenho o computador da casa dela,
1801000	1802000	que está rodando o Chubuntu.
1802000	1803000	O computador que está lá em casa,
1803000	1804000	que é o desktop,
1804000	1805000	também,
1805000	1806000	está rodando o Linux.
1806000	1807000	Então, pelo menos a minha parte,
1807000	1808000	assim, eu tenho feito
1808000	1809000	de levar esses 100 pessoas
1809000	1811000	facilitando a vida delas
1811000	1812000	o máximo possível.
1812000	1813000	Esses,
1813000	1814000	tem um vídeo que eu achei
1814000	1815000	muito interessante
1815000	1816000	de vocês que eu assistia
1816000	1817000	e que ele mostra
1817000	1818000	momentos engraçados
1818000	1819000	na minha palestra.
1819000	1820000	Ah, sim.
1820000	1821000	É o que eu sempre falo.
1821000	1822000	Palestra é mais ou menos
1822000	1823000	igual uma missa
1823000	1824000	e igual um cu.
1824000	1825000	As pessoas sentam
1825000	1826000	e se você não
1826000	1827000	fizer alguma coisa
1827000	1828000	que chama atenção,
1828000	1829000	elas dormem.
1829000	1830000	Como eu não sou
1830000	1831000	um líder religioso,
1831000	1832000	um sacerdote,
1832000	1833000	que pode pedir
1833000	1834000	para as pessoas levantar
1834000	1835000	e sentar
1835000	1836000	e cantar em bater palmas,
1836000	1837000	tem que fazer
1837000	1838000	alguma coisa que faz
1838000	1839000	se elas ficarem acordadas.
1839000	1840000	Então,
1840000	1841000	é bom dar uma relaxada,
1841000	1842000	fazer uma brincadeira e tal,
1842000	1843000	mas sempre com o foco
1843000	1844000	de passar informação
1844000	1845000	e promover software livre,
1845000	1846000	principalmente o Brember.
1846000	1847000	É verdade.
1847000	1848000	Quando eu assisti
1848000	1849000	foi muito interessante.
1849000	1850000	Sua palestra
1850000	1851000	foi bem engraçada.
1851000	1852000	Na verdade,
1852000	1853000	nem prestei atenção na palestra.
1853000	1854000	Só nas piadas.
1856000	1857000	Mas você aprendeu o Brember,
1857000	1858000	você foi atrás,
1858000	1859000	você fez tudo,
1859000	1860000	não foi tão cheio.
1860000	1861000	Tem algum plano de vim
1861000	1862000	aqui de novo no Goiás?
1862000	1863000	Cabe, eu tenho sim.
1863000	1864000	Eu fiz bons amigos aí,
1864000	1865000	pessoas fabulosas,
1865000	1867000	tenho contato constante com eles,
1867000	1868000	pessoas que vocês
1868000	1869000	inclusive devem conhecer
1869000	1871000	e estou esperando convite.
1871000	1872000	Eu sou o convidor,
1872000	1873000	estou indo.
1873000	1874000	Infelizmente,
1874000	1875000	não posso ir com
1875000	1876000	os meus parcos,
1876000	1877000	recônios,
1877000	1878000	que são uma pessoa rica,
1878000	1879000	não tenho disposição
1879000	1880000	para fazer esse tipo
1880000	1881000	de tour nerd,
1881000	1882000	mas se rolar algum evento
1882000	1883000	aí,
1883000	1884000	o pessoal chamar,
1884000	1885000	eu vou de bom gravo.
1885000	1886000	Tem um amigão seu aqui,
1886000	1888000	que estava lá na palestra,
1888000	1889000	até te ajudou
1889000	1890000	a passar os slides.
1890000	1891000	Como é o nome dele?
1891000	1892000	Vou mandar um salto.
1892000	1893000	Algo.
1893000	1894000	Virgílio?
1894000	1895000	Isso, virgílio.
1895000	1896000	Aqui não está mais
1896000	1897000	em Goiás.
1897000	1898000	O Viver lançou um livro,
1898000	1899000	um excelente livro
1899000	1900000	de animação
1900000	1901000	de personagens.
1901000	1902000	Eu tive o prazer
1902000	1903000	de surfiar um,
1903000	1904000	comprei lá,
1904000	1905000	quase apanhei,
1905000	1906000	comprei ele,
1906000	1907000	foi um dos únicos
1907000	1908000	que tinha.
1908000	1909000	Poxa,
1909000	1910000	espero que a Goiânia
1910000	1911000	continue rendendo
1911000	1912000	bons...
1912000	1913000	eu não sei.
1913000	1914000	E os planos para o futuro,
1914000	1915000	além da aula,
1915000	1916000	que está preparando lá
1916000	1917000	para a escola?
1917000	1918000	Já terminou,
1918000	1919000	ou está preparando?
1919000	1920000	Estou no meio de um novo curso,
1920000	1921000	que é o primeiro que eu fiz
1921000	1922000	é um curso mais sim,
1922000	1923000	curso básico de Blendo.
1923000	1924000	Esses segundos
1924000	1925000	já são efeitos visuais,
1925000	1926000	sim,
1926000	1927000	simulação física,
1927000	1928000	simulação de pecidos,
1928000	1929000	como fazer cabelo,
1929000	1931000	como fazer simulação
1931000	1932000	de corpos flexíveis,
1932000	1933000	corpos rígidos,
1933000	1934000	emborrachados,
1934000	1935000	lítidos, etc. e tal.
1935000	1936000	Por futuro,
1936000	1937000	agora estou estudando
1937000	1938000	essa reconstituição forense,
1938000	1939000	espero pegar algum trabalho
1939000	1940000	no meio de cartologia
1940000	1941000	que eu adoro,
1941000	1942000	e o negócio é sempre estudar,
1942000	1943000	que se você também
1943000	1944000	fazer muito plano,
1944000	1945000	imaginar que a vida
1945000	1946000	é uma família de
1946000	1947000	não do Excel,
1947000	1948000	mas do Libre Office,
1948000	1949000	você não vai ser
1949000	1950000	muito feliz não,
1950000	1951000	você vai te custar
1951000	1952000	bastante.
1952000	1953000	Então,
1953000	1954000	tem estudado bastante,
1954000	1955000	várias áreas,
1955000	1956000	e espero que algumas delas
1956000	1957000	eu consiga seguir
1957000	1959000	e ter excelência nessa área.
1959000	1960000	Eu queria agradecer,
1960000	1961000	primeiro eu peço desculpas
1961000	1962000	aí,
1962000	1963000	pelos Trestornos,
1963000	1964000	e eu fico muito grato
1964000	1965000	pela entrevista.
1965000	1966000	Eu também agradeço muito,
1966000	1967000	e se você não gostou,
1967000	1968000	vai por meio do mato
1968000	1969000	cortar a lei.
1969000	1970000	Aí eu que agradeço
1970000	1971000	vocês pela paciência
1971000	1972000	de me ouvir,
1972000	1973000	pela ousadia
1973000	1974000	de colocar o material
1974000	1975000	desse online,
1975000	1976000	pelo trabalho que
1976000	1977000	vocês têm feito aí
1977000	1978000	para a promoção,
1978000	1979000	não apenas de
1979000	1980000	software Libre
1980000	1981000	ou Gráfico,
1981000	1982000	mas do próprio
1982000	1983000	conhecimento.
1983000	1984000	Na verdade,
1984000	1985000	o mais importante
1985000	1986000	é a gente
1986000	1987000	oferecer para as pessoas
1987000	1988000	a oportunidade
1988000	1989000	de elas conhecerem
1989000	1990000	mais áreas,
1990000	1991000	e ter mais informação
1991000	1992000	acerca do mundo
1992000	1993000	que rudei a elas,
1993000	1994000	que hoje a gente
1994000	1995000	recebe pela mídia
1995000	1996000	uma mensagem
1996000	1997000	de que importante
1997000	1998000	é você ser poderoso
1998000	1999000	e ter dinheiro.
1999000	2000000	Mas na verdade,
2000000	2001000	o importante
2001000	2002000	é você ter conhecimento
2002000	2003000	e mais do que ter
2003000	2004000	conhecimento,
2004000	2005000	ser muito grato
2005000	2006000	e ser muito feliz
2006000	2007000	com o conhecimento
2007000	2008000	que você consegue
2008000	2009000	construir
2009000	2010000	com o seu esforço.
2010000	2011000	Isso sim,
2011000	2012000	é ser rico,
2012000	2013000	isso é ter riqueza
2013000	2014000	e ter poder.
2014000	2015000	Você já vai,
2015000	2016000	assim,
2016000	2017000	não vai conseguir
2017000	2018000	muita coisa,
2018000	2019000	você vai ver o site,
2019000	2020000	porque quem quiser
2020000	2021000	que acessa os tutoriais,
2021000	2022000	o site é
2022000	2024000	www.ciceromoraes.com.br,
2024000	2026000	tem o canal do YouTube,
2026000	2027000	que é
2027000	2028000	cogitas3d,
2028000	2029000	cogitas com G,
2029000	2030000	de gatão,
2030000	2031000	ahá,
2031000	2032000	lembrando as palavras
2032000	2033000	da minha mãe.
2033000	2034000	Tem,
2034000	2035000	então,
2035000	2036000	em o Twitter,
2036000	2037000	que é cogitas3d,
2037000	2038000	tem o Facebook,
2038000	2039000	que é cogitas3d.
2039000	2040000	Se você não conseguir
2040000	2041000	achar nada,
2041000	2042000	ou escreva Cicero Corais
2042000	2043000	ou cogitas3d no Google,
2043000	2044000	você vai encontrar
2044000	2045000	alguma coisa.
2045000	2046000	Qualquer coisa,
2046000	2047000	só rezar para você também,
2047000	2048500	para a distância.
2077000	2102480	Chegamos aos créditos de mais um tribo de simpote teste, e agora é o dia em que
2102480	2109480	a gente agradece e que vencionou a aula ativa do Serio Twitter ou mandou e-mail ou comentou
2109480	2116480	na postagem dos episódios interiores, começando pelo rolê podosférico e o rolê podosférico
2116480	2121480	que estivemos... Então, eu não fui convidado a dar nenhum podcast, mas eu fui convidado
2121480	2127480	a participar do programa Repórter Cidade da Área de 730 de Goiânia para falar sobre
2127480	2137480	Android e iOS. Me sentiu um biacus guardado devido as proporções. O programa foi a 1.0
2137480	2142480	e eu tentei obter a gravação no programa, mas teve uma dança de produtor. Eu acabei
2142480	2147480	não conseguindo obter a gravação para usar isso posteriormente. Não tivemos e-mails,
2147480	2152480	como sempre, mas se você quiser mandar o e-mail, pode mandar para podcastarrobatribudici.net.
2152480	2157480	Vamos agora, então, para quem mencionou a rouba, tribo do Serio Twitter. Então, um abraço
2157480	2163480	para o Marcos Vinícius, X, Marcos, Sv, tudo junto, Alexandre Costa, o Mago Leixandre
2163480	2170480	do podcast de um papo acessível, Daniel, Underline, Azeredo, Rodrigo Soares, o Aroba,
2170480	2177480	Rodirijo, o Linux, Aroba Linux Ti, o Ricardo Voz, Júnior, Junim, Underline, RB, o Aroba,
2177480	2184480	meu pinguim, o Marisun, o Aroba Mario Hill, Danielo César, Aroba Dan, César, Aroba,
2184480	2192480	Culturalizando, Underline, Aroba Rearton, o Robótica Livre, Aroba Kiwin Mobile, Aroba Kiwitec,
2192480	2200480	Daniela Castro, 13, Numeral 1-3, o Aroba Layerton Bezerro, John Sandal, no Facebook
2200480	2205480	nós passamos de 200 curtias. Infelizmente, não dá para saber o nome da galera, porque
2205480	2211480	não tem a listagem lá, só aparece a listagem de quem curtiu e é nosso amigo no Facebook,
2211480	2217480	vou ficar devendo a lista de quem curtiu no Facebook. E agora, finalizando os comentários,
2217480	2222480	também tivemos o Fernando Escalabrinho também, o papo acessível, o Rafael C.T., que agradeceu
2222480	2230480	pelo título, correria até além também de Anderson dos Santos e Eric, que comentaram lá no post
2230480	2234480	do último episódio com o Mozart Corp. E eu queria mandar também um abraço para o pessoal
2234480	2239480	dos podcastes papo acessível, o que eu já falei no início do episódio, na abertura,
2239480	2244480	o Música na Lata, que eu vi o laranja lá no Iupix, que belíssimo, o Troca o Disco,
2244480	2250480	e também a Oléu do Saber outro Cast. Um abraço, tem uma boa vida e até o próximo episódio.
2261480	2266480	Então, Cicero Moraes trabalha com modelagem 3D e o que mais?
2266480	2273480	Olha, trabalha com umas coisas exclusas depois da meia-noite, mas até então com modelagem 3D.
2273480	2287480	Pai, eu consegui matar os dois caras só, matando só os dois caras.
2287480	2288480	Só os dois caras?
2288480	2289480	E os normales.
2289480	2291480	Ah, mas aí você zerou de novo?
2291480	2292480	Não.
2292480	2293480	Toquei.
2293480	2294480	Eu não terei mais uma vez.
2294480	2299480	Ah, mas eu consegui só matando os dois caras.
