start	end	text
1432000	1434000	Olha o que deu
1434000	1436000	Vai estar o link lá no
1436000	1438000	O puxo
1438000	1440000	A Cleyviane que teve lá
1440000	1442000	Na entrevista com a gente
1442000	1444000	A Arruba Infrabé
1444000	1446000	A Juliana Felix
1446000	1448000	A Arruba de Tela
1448000	1450000	A Arruba
1450000	1452000	A Arruba Double Porfírio
1452000	1454000	O Wesley Porfírio lá da Soft Host
1454000	1456000	A nossa queridinha
1456000	1458000	A Arruba Marcia Underline
1458000	1460000	A Marcia Santos
1460000	1462000	Da Barra M.M.T.
1462000	1464000	Danilo Faranjos
1464000	1466000	Ele faz um comentário engraçado aqui
1466000	1468000	Muito bom podcast
1468000	1470000	A Globo já deveria ter feito um documentário
1470000	1472000	Adorei o som
1472000	1474000	Adorei esse cara
1474000	1476000	É o Antônio José R. Silva
1476000	1478000	Ele retoitou vários episódios
1478000	1480000	Eu acho que ele me fez um maratona tribo do C.I.
1480000	1482000	Pois é, talvez no C.I.
1482000	1484000	Quanto isso que foi?
1484000	1486000	Foi todos os episódios que eu vi
1486000	1488000	A Arruba Freakle Bite
1488000	1490000	O Cotidiano Linux
1490000	1492000	A Arruba Cotidiano Linux
1492000	1494000	E o Abraço também é o nosso amigo
1494000	1496000	O Wendel
1496000	1498000	O professor Wendel
1498000	1500000	O BG
1500000	1502000	O BG
1502000	1504000	O BG é de background
1504000	1506000	O BG é de background
1506000	1508000	Acabou
1508000	1510000	Acabou já
1510000	1512000	Foi tão rapido
1512000	1514000	Pois é, rapaz
1514000	1516000	E para finalizar os recadinhos do final
1516000	1518000	Aloyane Gruner
1518000	1520000	Lançou um livro sobre
1520000	1522000	XT
1522000	1524000	Javascript
1524000	1526000	Confiro lá
1526000	1528000	Vamos comprar o livro da Aloyane
1528000	1530000	Que já participou com a gente aqui do podcast
1530000	1532000	Vai estar o link lá no post do episódio
1532000	1534000	O livro é em inglês ou português?
1534000	1536000	O livro é em inglês
1536000	1538000	Que isso?
1538000	1540000	E quando vai sair a versão, você sabe?
1540000	1542000	Em português?
1542000	1544000	Ela podia mandar um recadinho para a gente
1544000	1546000	E depois falar sobre o livro
1546000	1548000	Então, não deixem de conferir lá o
1548000	1550000	Bloque do desenhador
1550000	1552000	O site do nosso querido e estimado
1552000	1554000	Ilustríssimo
1554000	1556000	Estríssimo ilustrador
1556000	1558000	Dois últimos lançamentos lá
1558000	1560000	Só entrar lá no site e você ver como comprar
1560000	1562000	Que é o técnico de mangá e desenhando
1562000	1564000	Guerreiras
1564000	1566000	A tribo do site tem um projeto novo
1566000	1568000	Sobre um agregador
1568000	1570000	De vídeo software livre
1570000	1572000	Funciona quase igual a Youtube
1572000	1574000	Só que ele agrega de vários sites
1574000	1576000	Youtube, um mega vídeo
1576000	1578000	Que parece que está fora do ar
1578000	1580000	Vimeo, Daily Motion
1580000	1582000	E etc
1582000	1584000	É só para pegar alguns vídeos
1584000	1586000	Mesa do software livre
1586000	1588000	Centralizar em um blog só
1588000	1590000	Como é que é o URL para quem quiser acessar
1590000	1592000	Além de que vai ter um link lá no post
1592000	1594000	U-P-I-P-E
1594000	1596000	POTANET
1596000	1598000	Não deixem de mandar seus feedbacks
1598000	1600000	No Twitter mencionando a RUBA TRIBO DO CI
1600000	1602000	Ou pelo e-mail podcast
1602000	1604000	A RUBA TRIBO DO CI
1604000	1606000	Ou TRIBO DO CI A RUBA G e MEIO
1606000	1608000	Você pode mandar seu acadinho de voz também
1608000	1610000	Ou no comentário do post
1610000	1612000	Tem vídeo resposta
1612000	1614000	É podcast resposta
1614000	1616000	Você pode fazer seu podcast resposta também
1616000	1618000	Então acesse lá
1618000	1620000	Assine nosso feed
1620000	1622000	Faça seu comentário, seja feliz
1622000	1624000	Pelo sopo
1624000	1626000	Não esqueça de compartilhar
1626000	1628000	Isso é muito importante
1628000	1630000	Compartilha
1630000	1632000	Compartilhe em busque
1632000	1634000	Com bastante conhecimento
1634000	1636000	Como diria o poeta
1636000	1638000	É tebulubusque
1638000	1640000	Esse meio
1640000	1642000	A tribo de feio está com novos equipamentos novamente
1642000	1644000	Novos equipamentos novamente e de novo
1644000	1646000	O rei está com o meck
1646000	1648000	Não posso falar
1648000	1650000	É agora
1650000	1652000	Revela o segredo do rei
1652000	1654000	A gente está gravando um podcast no meck
1654000	1656000	Trai um movimento
1656000	1658000	Foi mal
1658000	1660000	Isso traz um movimento
1660000	1662000	Mesmo usando Windows ou meck
1662000	1664000	Eu sempre uso software livre
1664000	1666000	Mas o hard
1666000	1668000	Você se der para montar um computador com ar do enno
1668000	1670000	Eu estou fazendo aí também
1672000	1674000	É eu
1674000	1676000	Agora a gente tem um antipop
1676000	1678000	Antipop
1678000	1680000	O que não é uma coisa
1680000	1682000	Agora a gente diz
1682000	1684000	Sem uspir o microfone
1684000	1686000	Agora tem uma telinha
1686000	1688000	Que promete
1688000	1690000	Parar com tudo
1690000	1692000	Eu não sei se você tem alinhado
1692000	1694000	E fala o fim
1694000	1696000	Você é um garotinho que tem aguinho com a peça
1696000	1698000	Não tem jeito
1698000	1700000	Valeu pessoal
1700000	1702000	Um abraço lhes na boca
1708000	1710000	Tchau
