start	end	text
1614000	1616000	ela reconhece que se tocou
1616000	1618000	e ali, naquele ponto
1618000	1620000	é exato. Por exemplo, no ponto 33
1620000	1622000	do campo x e 20 do
1622000	1624000	campo y. Então ele considera
1624000	1626000	aquele campo ali, aquele ponto
1626000	1628000	ali no software, significa
1628000	1630000	tal coisa. Aí
1630000	1632000	ah, então o monitor tem
1632000	1634000	um software ou o próprio
1634000	1636000	computador faz esses dados?
1636000	1638000	Não, o monitor ele faz
1638000	1640000	todos esses calcos. O que
1640000	1642000	o software precisa entender só
1642000	1644000	é como manipular quando o usuário
1644000	1646000	toca naquele ponto ali.
1646000	1648000	Se você pegar um seu operacional
1648000	1650000	que não tem suporte a todoscreen, ele
1650000	1652000	não vai funcionar o todoscreen, porque
1652000	1654000	ele não vai entender o que você está
1654000	1656000	clicando. Ele vai receber aquele sinal
1656000	1658000	e não vai entender. Vai receber
1658000	1660000	aquela entrada, porém ele é incapaz de
1660000	1662000	processar aquela entrada. Ah, então
1662000	1664000	o todoscreen funciona mais ou menos igual ao
1664000	1666000	mouse? É, quase igual ao mouse.
1666000	1668000	O software do mouse é mais ou menos
1668000	1670000	um mouse e você
1670000	1672000	percorre o mouse e clica
1672000	1674000	com, você clica nele.
1674000	1676000	O todoscreen, ele não tem
1676000	1678000	a opção de percorrer. Você só
1678000	1680000	simplesmente clica, determinado ponto.
1680000	1682000	Ah, entendi.
1682000	1684000	É, temos aqui também as mídias removíveis
1684000	1686000	CD, DVD.
1686000	1688000	Ah, o CD, DVD, CD, DVD.
1688000	1690000	Disquete, pendrive, etc.
1690000	1692000	Essa classe
1692000	1694000	é armazenamento
1694000	1696000	secundário, porém removível
1696000	1698000	ao contrário do HD. Por que ao contrário do HD?
1698000	1700000	Porque o HD não é removível, né?
1700000	1702000	Ah, mas se você arrancar
1702000	1704000	do cabuflete, ele remove.
1704000	1706000	Se você arrancar seu braço, ele sai também.
1706000	1708000	Em seu corpo.
1708000	1710000	Obrigado.
1710000	1712000	Bom, agora vamos falar
1712000	1714000	sobre os dispositivos de saída.
1714000	1716000	Que é a saída. Tenho
1716000	1718000	a entrada, o processamento
1718000	1720000	e a saída. A dispositiva de saída
1720000	1722000	são quando você já tem os dados
1722000	1724000	processados e ele já vai te devolver
1724000	1726000	uma informação. Como quem está usando
1726000	1728000	computador geralmente é um ser humano?
1728000	1730000	Então, os dispositivos de saída
1730000	1732000	se prendem
1732000	1734000	aos sentidos humanos, né?
1734000	1736000	Que é visão, audição, tato.
1736000	1738000	E infelizmente, ainda está em pesquisa
1738000	1740000	dispositivos de saída
1740000	1742000	para cheiro, né? Que tem
1742000	1744000	projetos para criar televisão com cheiro e tal.
1744000	1746000	Mas isso ainda não está
1746000	1748000	no mundo comercial ainda, né?
1748000	1750000	É, eu vi esse projeto, parece que foi em
1750000	1752000	2002, 2003,
1752000	1754000	essa televisão de cheiro até hoje
1754000	1756000	eu não vi no mercado. É, porque
1756000	1758000	tem coisas que são bastante complexas
1758000	1760000	e não dá para implementar no mercado tão
1760000	1762000	rapidamente.
1762000	1764000	Às vezes, pode ser até alguns protótipos prontos.
1764000	1766000	Às vezes, o pessoal pode até mandar em neve
1766000	1768000	e falar, já tem isso pronto, não sei o que.
1768000	1770000	Realmente, mas no mundo comercial, que é um mundo
1770000	1772000	onde você pode ir lá no mercado, independente do preço
1772000	1774000	e lá comprar, eu ainda não tenho notícia
1774000	1776000	de que existe aparelhos que exploram
1776000	1778000	esse sentido humano do cheiro.
1778000	1780000	Sim, os dispositivos de saída
1780000	1782000	aprendem a visão, a audição, então
1782000	1784000	tem o monitor, né? Que é onde você vê
1784000	1786000	as informações saindo, a caixa de som,
1786000	1788000	o headphone, que é o que você escuta,
1788000	1790000	uma música, uma fala, qualquer coisa do tipo
1790000	1792000	e tem a impressora também. Quando você
1792000	1794000	precisa de um documento e tal,
1794000	1796000	uma foto, qualquer coisa que você
1796000	1798000	precisa de guardar de forma
1798000	1800000	permanente,
1800000	1802000	você usa a impressora, que ela
1802000	1804000	vai pintar um papel e
1804000	1806000	ali você vai usar esse papel para alguma coisa.
1806000	1808000	É, igual nós falamos anteriormente
1808000	1810000	a xerox, né? E a xerox
1810000	1812000	é como se fosse um dispositivo de entrada
1812000	1814000	e saída. As impressoras
1814000	1816000	tem vários modelos, acho que a mais
1816000	1818000	conhecida que tem em trabalho do mundo comercial
1818000	1820000	é aquela de...
1820000	1822000	Como é que eu não dou? Aquela é a matricial,
1822000	1824000	que são as impressoras de impacto.
1824000	1826000	Elas baseam no princípio
1826000	1828000	da calcação, por exemplo, você colide
1828000	1830000	uma agulha, uma fita de tinta,
1830000	1832000	aí ele vai reproduzir os caracteres
1832000	1834000	e sai na impressão,
1834000	1836000	que geralmente você vê nos mercados
1836000	1838000	aí. Elas têm um interessante
1838000	1840000	por elas ser de impacto, elas podem
1840000	1842000	imprimir em dois papéis ao mesmo tempo,
1842000	1844000	sem os benefícios de se ter um impressor
1844000	1846000	impacto. Também a impressora já de tinta,
1846000	1848000	que eu acho que é a mais conhecida,
1848000	1850000	mais do que a matricial,
1850000	1852000	que tem dois cartuchos,
1852000	1854000	geralmente, ele joga as tintas,
1854000	1856000	as gotinhas de tinta, bem minúsculos
1856000	1858000	até formar
1858000	1860000	pontos claros, pontos escuros e até formar
1860000	1862000	por um todo a imagem,
1862000	1864000	do jeito que você quer, imprimir.
1864000	1866000	Esse é o processamento
1866000	1868000	que o computador
1868000	1870000	faz mais impressora,
1870000	1872000	que regula o tanto de tinta que cai
1872000	1874000	e, também, determinado ponto
1874000	1876000	da folha.
1876000	1878000	Você quer design, você tem que explicar
1878000	1880000	as paradas, hein? Eu não sou muito bom
1880000	1882000	para explicar.
1884000	1886000	Bom, as impressoras
1886000	1888000	são laser, são de laser
1888000	1890000	literalmente, praticamente,
1890000	1892000	queima o papel,
1892000	1894000	mas, assim, elas são um pouco mais caras
1894000	1896000	pela sua
1896000	1898000	qualidade e tudo mais
1898000	1900000	e são usados muito
1900000	1902000	para aqueles banners.
1902000	1904000	Impressora térmica, o que
1904000	1906000	que é a impressora térmica? Eu não gostaria de falar, não?
1906000	1908000	Impressora térmica são aquelas impressoras
1908000	1910000	usadas para imprimir notas fiscais.
1910000	1912000	A própria nota que se dá mesmo, que elas saem
1912000	1914000	em papel marélinho, porque o papel marélinho
1914000	1916000	é o papel térmico, ali a impressora
1916000	1918000	ela aquece o papel
1918000	1920000	em determinados pontos e vai formando
1920000	1922000	o que você quer, né? Geralmente são só
1922000	1924000	palavras.
1924000	1926000	E elas são as melhores
1926000	1928000	questão de benefício,
1928000	1930000	que elas são mais rápidas, mais econômicas,
1930000	1932000	mais silenciosas que os outros modelos.
1932000	1934000	Porém, o que ela peca
1934000	1936000	é que o papel rapidamente
1936000	1938000	vai perdendo, vai desbotando, aí você
1938000	1940000	tem que utilizar outro tipo
1940000	1942000	de mídia para armazenar
1942000	1944000	o seu documento. No caso, geralmente
1944000	1946000	a pessoa tira xérex numa impressora
1946000	1948000	a laser, né? Para manter,
1948000	1950000	a laser é imprimida no papel, então
1950000	1952000	fica de
1952000	1954000	teoricamente, né? Eternamente, mas o papel
1954000	1956000	não dura eternamente, então
1956000	1958000	fica ali por um período maior.
1958000	1960000	Ah, que esse papelzinho de cedo
1960000	1962000	que ele tem que imprimindo nos bancos, né?
1962000	1964000	É, sim mesmo. Ah,
1964000	1966000	os olhos é para outra coisa.
1966000	1968000	É, né? Papelzinho de cedo,
1968000	1970000	entender, né?
1970000	1972000	Contar sua mãe sabe.
1972000	1974000	Ela não vai ouvir mesmo.
1974000	1976000	Então, agora vamos
1976000	1978000	final. A gente falou
1978000	1980000	entrada, processamento e saída, né?
1980000	1982000	Então, a gente falou de entrada e saída, agora
1982000	1984000	vamos falar de profissão.
1998000	2000000	O computador, na verdade,
2000000	2002000	ele constitui
2002000	2004000	basicamente na placa mãe, né?
2004000	2006000	O computador mesmo. A parte principal do computador
2006000	2008000	que o resto são dispositivos, como vocês viram, né?
2008000	2010000	O restante do computador
2010000	2012000	são dispositivos de entrada, dispositivos de saída.
2012000	2014000	O computador mesmo é a placa mãe.
2014000	2016000	É aquilo que está dentro do
2016000	2018000	gabinete. Tem que ser placa rainha, né?
2018000	2020000	Tem que dar uma nas formiga.
2020000	2022000	Não é a placa mãe, porque era a mãe de
2022000	2024000	todos. Mas por que ela
2024000	2026000	tem esse conceito de
2026000	2028000	nome de placa mãe?
2028000	2030000	Porque não é outro nome, e tal. Então,
2030000	2032000	a placa mãe, ela foi um conceito
2032000	2034000	de IBM, quando ela lançou o IBM PC
2034000	2036000	e tal, como também o
2036000	2038000	nome PC foi criado pela IBM também.
2038000	2040000	Que é o personal compira, né?
2040000	2042000	E esses dois conceitos, que são
2042000	2044000	placa mãe e PC, foram
2044000	2046000	difundidos no mercado.
2046000	2048000	Quando a IBM, principalmente
2048000	2050000	o conceito de placa mãe, foi
2050000	2052000	é... o mercado
2052000	2054000	se difundiu mais quando a IBM abriu
2054000	2056000	seu projeto. Aí o pessoal viu como funcionava
2056000	2058000	a arquitetura da placa mãe, e começou a
2058000	2060000	desenvolver. Aí ela é a placa
2060000	2062000	mãe, sim, porque a mãe, geralmente,
2062000	2064000	ela que... o pai, geralmente
2064000	2066000	o pai não consegue cuidar de todos os
2066000	2068000	filhos. Um dos conceitos
2068000	2070000	de ser placa mãe, é que, por exemplo,
2070000	2072000	o pai não consegue
2072000	2074000	conter todos os filhos, não consegue
2074000	2076000	cuidar de todos os filhos. Às vezes, ele rapidinho
2076000	2078000	estresse e tal, não quer nem saber. Agora, a mãe
2078000	2080000	não, a mãe sempre... é igual a
2080000	2082000	que ela é ditada, é coração de mãe, que sempre cabe mais um.
2082000	2084000	Então, a placa mãe, ela abriga todos
2084000	2086000	os componentes, abriga os slots
2086000	2088000	das outras placas, é, a conexão
2088000	2090000	com todos os outros placos
2090000	2092000	e todos os outros dispositivos
2092000	2094000	e é onde que ela abriga o processador, também.
2094000	2096000	Então, assim, a placa mãe
2096000	2098000	recebe o nome de mãe por causa disso, por causa
2098000	2100000	daquela coisa de todo mundo sozinho.
2100000	2102000	Querem mais ou menos isso. Ah,
2102000	2104000	aqui que é um slot, hein? Pra mim, slot é um
2104000	2106000	doidão que tá na esquina, que eu conheci,
2106000	2108000	é muito louco. Slot é...
2108000	2110000	são entradas
2110000	2112000	para modos para expandir a capacidade
2112000	2114000	da placa mãe.
2114000	2116000	Por exemplo, se você tem uma placa mãe
2116000	2118000	e você... antigamente
2118000	2120000	você não tinha, por exemplo, a placa mãe
2120000	2122000	vinha sem...
2122000	2124000	sem comunicação de rede.
2124000	2126000	Aí você comprava uma placa de rede, colocava na mãe,
2126000	2128000	é a parte de então, ela tinha
2128000	2130000	a capacidade de comunicar
2130000	2132000	pela rede. A arquitetura
2132000	2134000	do computador, ela é baseada na
2134000	2136000	arquitetura de Von Neumann.
2136000	2138000	Porque Von Neumann criou essa
2138000	2140000	arquitetura que é usada até hoje.
2140000	2142000	Que ela é caracterizada pela possibilidade
2142000	2144000	de uma máquina digital armazenar
2144000	2146000	os programas no mesmo espaço
2146000	2148000	de memória que os dados. Ou seja, você tem
2148000	2150000	ali no HD, ao mesmo tempo que você tem
2150000	2152000	seus arquivos, você tem um programa.
2152000	2154000	Quando você vê lá alguma coisa, ponto XZ
2154000	2156000	quando você tá no Windows, né? Você vê
2156000	2158000	alguma coisa, ponto XZ, que lá é um
2158000	2160000	programa. Você pode executar, dependendo
2160000	2162000	da finalidade do programa, ele vai executar
2162000	2164000	o que ele tem que fazer. E essa arquitetura
2164000	2166000	ela é dividida
2166000	2168000	em alguns tópicos básicos, que é a memória
2168000	2170000	que ela...
2170000	2172000	a memória do computador
2172000	2174000	é no caso falando da memória principal,
2174000	2176000	né?
2176000	2178000	Que a gente geralmente fala memória RAM.
2178000	2180000	Que ela é basicamente assim, ela é
2180000	2182000	como se fosse uma mesa de escritório.
2182000	2184000	Você tá no escritório,
2184000	2186000	aí tem um HD que seria a estante, por exemplo.
2186000	2188000	Aí na estante ela é armazendo todos
2188000	2190000	os seus livros. Aí você quer letar
2190000	2192000	o livro, você vai lá na estante, pega o
2192000	2194000	livro e coloca em cima da mesa.
2194000	2196000	Aí você precisa de outro livro, você vai lá
2196000	2198000	na estante, pega outro livro e deixa o antigo
2198000	2200000	em cima da mesa, porque você vai precisar dele
2200000	2202000	Então assim, o que você vai deixando na mesa
2202000	2204000	seria a mesma coisa que você
2204000	2206000	dos programas que estão em execução
2206000	2208000	que você vai guardando a memória RAM.
2208000	2210000	Que aí você vai trabalhando com ele durante
2210000	2212000	o uso do seu computador. A memória RAM
2212000	2214000	ela é volátil. Quando você desliga
2214000	2216000	o computador, ela
2216000	2218000	também perde o seu... tudo
2218000	2220000	que tá armazenada dela, some.
2220000	2222000	Aí o que tinha no seu computador,
2222000	2224000	o que tem no seu HD,
2224000	2226000	o HD não é volátil. Então você pode
2226000	2228000	desligar, pode tirar o seu HD,
2228000	2230000	você vai continuar lá.
2230000	2232000	Mas não é aconselho de tirar o HD
2232000	2234000	com ele ligado, com o computador ligado.
2234000	2236000	Não é aconselho de tirar nenhuma peça do
2236000	2238000	computador com o computador ligado.
2238000	2240000	É, menos o pedraio, o CD.
2240000	2242000	É, mas isso aí são mídias removidas.
2242000	2244000	É, desculpa.
2244000	2246000	Como o próprio nome já diz, você pode
2246000	2248000	remover. Não, mas voltando
2248000	2250000	a aquele conceito lá
2250000	2252000	da mesa, da estante,
2252000	2254000	cara, eu acho interessante,
2254000	2256000	tem razão, vou te chamar
2256000	2258000	de nunca ter vençado do ângulo desse jeito,
2258000	2260000	digo. Ah, desse jeito eu fumei cinco
2260000	2262000	dos nojados.
2262000	2264000	Pois é.
2266000	2268000	Além da memória principal,
2268000	2270000	tem também a ULA, que é a unidade
2270000	2272000	lógica aritmética,
2272000	2274000	que é a unidade que realiza os cálculos.
2274000	2276000	Tem a CPU, que é onde
2276000	2278000	executa os programas,
2278000	2280000	ela processa os programas,
2280000	2282000	e tem os registradores.
2282000	2284000	Olha, cara, mas como assim,
2284000	2286000	pra mim, a CPU é aquela caixa
2286000	2288000	toda, que tinha no HD, do lado do
2288000	2290000	dentro. Pois é, o grande erro
2290000	2292000	do pessoal pensar é que
2292000	2294000	a CPU é aquela caixona, que fica
2294000	2296000	já no meio do lado, que vem junto
2296000	2298000	com o monitor, né. Mas não, que lá
2298000	2300000	o gabinete. Dentro do gabinete tem a
2300000	2302000	placa mãe, todas essas
2302000	2304000	parafernagens que a gente falou, que fica
2304000	2306000	lá dentro do gabinete. E a CPU,
2306000	2308000	ela é um pedaço
2308000	2310000	do processador, sabia disso?
2310000	2312000	Não, sabia não.
2312000	2314000	Tem gente que pensa,
2314000	2316000	quando o pessoal pensa
2316000	2318000	que a gente pensar
2318000	2320000	errado dizendo que a CPU
2320000	2322000	é aquela caixona, tem gente que pensa
2322000	2324000	errado pensando que a CPU
2324000	2326000	é o processador. Mas não, o processador
2326000	2328000	dentro do processador fica a CPU, os
2328000	2330000	registradores, a unidade de controle
2330000	2332000	e a unidade lógica aritmética.
2332000	2334000	Tudo isso fica dentro do processador.
2334000	2336000	E você pensa que o processador é daquele
2336000	2338000	tamanho, mas você já reparou que dentro do
2338000	2340000	processador, quando você tira ele da placa mãe
2340000	2342000	com um negócio preto lá no meizinho?
2342000	2344000	É, já vi sim. Então, que lá
2344000	2346000	apenas o que o lá é o processador.
2346000	2348000	Nossa, mesmo?
2348000	2350000	Achei que era aquela caixona de todo dia.
2350000	2352000	Que lá é o seguinte, é porque
2352000	2354000	o processador, ele tem,
2354000	2356000	ele precisa de fazer várias comunicações. Como
2356000	2358000	ele é o centro da máquina,
2358000	2360000	ele precisa de comunicar com a placa
2360000	2362000	mãe inteira. Então, ele precisa de
2362000	2364000	vários pontos de comunicação. Então,
2364000	2366000	por isso que ele é maior, porque
2366000	2368000	só aquele bichinho daquele tamanho
2368000	2370000	estava para fazer aquele monte de pinim.
2370000	2372000	Então, eles estenderam para fazer
2372000	2374000	os pinos com um pinim no tocar no outro.
2374000	2376000	Então, só para terminar aí,
2376000	2378000	a gente falou sobre a memória, né? Sobre a
2378000	2380000	ula, que é a unidade lógica aritmética.
2380000	2382000	A CPU, que na verdade seria
2382000	2384000	o CPU, que é a unidade
2384000	2386000	central de processamento, é o CPU.
2386000	2388000	Mas eu acho mais legal a sigla inglesa,
2388000	2390000	que é a CPU, que seria
2390000	2392000	Central Process Unit.
2392000	2394000	Tem os registradores, que eu não expliquei
2394000	2396000	ainda. Lembra que eu te falei
2396000	2398000	no exemplo da mesa do escritório?
2398000	2400000	A mesa do escritório,
2400000	2402000	imagina você,
2402000	2404000	toda hora, você tem que ir lá na estante
2404000	2406000	pegar e voltar, e lá na estante
2406000	2408000	pegar e voltar, e você vai organizando
2408000	2410000	ali na sua mesa, e vai ficando
2410000	2412000	cada vez mais complicado de organizar
2412000	2414000	seus livros em cima da mesa.
2414000	2416000	Acho que eu já estou entendendo.
2416000	2418000	Aí, entra o estagiário, né?
2418000	2420000	Então, o estagiário,
2420000	2422000	na verdade, o estagiário, você pede
2422000	2424000	para buscar os livros na memória RAM,
2424000	2426000	por exemplo. No caso de estagiário,
2426000	2428000	você pediria ele para buscar o livro
2428000	2430000	na estante.
2430000	2432000	E trazer para você.
2432000	2434000	Quem faz esse trabalho de estagiário
2434000	2436000	no computador, são os registradores.
2436000	2438000	A CPU,
2438000	2440000	ela se desenvolveu muito mais rápido que a memória.
2440000	2442000	E a memória, inclusive,
2442000	2444000	ela é muito mais neta que o CPU.
2444000	2446000	Então, às vezes, acontece do CPU ficar
2446000	2448000	ocioso. Então, o que o pessoal fez?
2448000	2450000	Fez a memória cache,
2450000	2452000	que é uma memória rápida e
2452000	2454000	mais olátil. E fez
2454000	2456000	registradores.
2456000	2458000	Esses dois são memórias
2458000	2460000	que ficam dentro do registrador, que auxiliam
2460000	2462000	a velocidade
2462000	2464000	de tráfico entre a memória RAM e o processador.
2464000	2466000	Para facilitar para o processador
2466000	2468000	ficar cada vez menos tempo
2468000	2470000	ocioso.
2470000	2472000	Quando você liga para...
2472000	2474000	Então, é como se fizesse duas pessoas, né?
2474000	2476000	Eu fico perto
2476000	2478000	da estante uns 10 metros,
2478000	2480000	em vez de uma pessoa pegar
2480000	2482000	o livro e levar na minha estante,
2482000	2484000	aí tem duas pessoas.
2484000	2486000	Passa uma, passa para outra.
2486000	2488000	É, seria mais ou menos isso mesmo.
2488000	2490000	Aí o registrador, só para você ter uma ideia,
2490000	2492000	ilustrar melhor o registrador.
2492000	2494000	Quando você, por exemplo,
2494000	2496000	alguém te liga e fala, só liga para fulano.
2496000	2498000	Aí você vai e fala,
2498000	2500000	qual que é o número?
2500000	2502000	Aí a pessoa fala, tá o número.
2502000	2504000	Aí você está armazendo o número e liga para a pessoa.
2504000	2506000	Quando está chamando a ligação,
2506000	2508000	você já esqueceu um, né?
2508000	2510000	Daí na hora.
2510000	2512000	Então, quer dizer que seu registrador
2512000	2514000	está estragado, que você não consegue
2514000	2516000	armazenar nem por um pouco tempo.
2516000	2518000	Mas o registrador do nosso cérebro
2518000	2520000	é bastante parecido
2520000	2522000	com o registrador do computador.
2522000	2524000	Você armazena
2524000	2526000	por uma quantidade de tempo muito pequena,
2526000	2528000	porém essa memória é muito rápida.
2528000	2530000	Você está lembrando de todo o tempo que o número é aquele.
2530000	2532000	Você lembra na hora,
2532000	2534000	mas também você esquece rapidamente.
2534000	2536000	É assim que funciona o registrador.
2536000	2538000	Então, quer dizer que os peixes são até registrados.
2538000	2540000	Só não tem um cérebro de memórias.
2540000	2542000	Dizem que o peixe esquece na mesma hora, né?
2542000	2544000	Então,
2544000	2546000	e agora...
2546000	2548000	Você é piada.
2552000	2554000	Agora, a unidade de controle.
2554000	2556000	A unidade de controle é você
2556000	2558000	no exemplo
2558000	2560000	do escritório.
2560000	2562000	Porque você mandou o estagiário lá
2562000	2564000	pegar o livro, você mandou
2564000	2566000	você manda
2566000	2568000	pegar as coisas na memória
2568000	2570000	na mesa e tal.
2570000	2572000	Então, você está mandando, cada um fazer uma coisa
2572000	2574000	e tal, faz isso, faz aquilo.
2574000	2576000	Ou seja, você está controlando a sequência de execuções.
2576000	2578000	E é a mesma coisa.
2578000	2580000	A unidade de controle, ela faz no processador.
2580000	2582000	Ela controla a sequência de execuções.
2582000	2584000	Então, é isso que é a função.
2584000	2586000	Por exemplo, para como se fosse uma pessoa do meio, né?
2586000	2588000	Até chegar no mim.
2588000	2590000	Ele vira e fica sublimitar, certo?
2590000	2592000	Não, ele é você mesmo.
2592000	2594000	Ele controla, por exemplo.
2594000	2596000	Chega uma instrução
2596000	2598000	no processador.
2598000	2600000	Aí você faz...
2600000	2602000	Não, esse...
2602000	2604000	Por exemplo, esse livro que eu não vou ler ele agora,
2604000	2606000	eu vou ler... eu preciso ler o outro.
2606000	2608000	Não, agora eu preciso pegar tal livro.
2608000	2610000	Não, agora eu tenho que voltar naquele livro.
2610000	2612000	Não, agora eu preciso fazer aquilo.
2612000	2614000	Não, agora eu não posso ler o livro nenhum.
2614000	2616000	Agora eu tenho que fazer uns pontos.
2616000	2618000	Não, agora eu vou anotar.
2618000	2620000	Então, você está controlando a sequência
2620000	2622000	o básico da arquitetura de convívio.
2622000	2624000	E o processador
2624000	2626000	é a parte que fica CPUs, registradores
2626000	2628000	a unidade de controle
2628000	2630000	e a unidade lógica.
2630000	2632000	É lítimética e é o cérebro do computador.
2632000	2634000	Aí você lembra do estagiário?
2634000	2636000	Ou seja, eu fui estagiar no bom tempo.
2636000	2638000	Então, esse estagiário...
2638000	2640000	Tem outro estagiário.
2640000	2642000	Sabe aquele estagiário que você vai lá
2642000	2644000	e chama o fulano.
2644000	2646000	Não, a visa para o fulano faz isso.
2646000	2648000	Não, faz o cara que
2648000	2650000	você vai lá.
2650000	2652000	Então, essa é o chipset.
2652000	2654000	No computador também existe.
2654000	2656000	Ele se chama chipset.
2656000	2658000	Ah, achei que era um boto bom.
2658000	2660000	Então, chipset, como o próprio não diz,
2660000	2662000	ele é um conjunto de chips.
2662000	2664000	Chipset, conjuntos de chips.
2664000	2666000	Eles são pequenos processadores
2666000	2668000	que fazem trabalhos específicos, por exemplo.
2668000	2670000	No computador tem dois chipsets
2670000	2672000	base, que é a ponte norte
2672000	2674000	e a ponte sul. E a ponte norte
2674000	2676000	é o chipset
2676000	2678000	que fica mais perto da CPU.
2678000	2680000	Ele conecta a CPU
2680000	2682000	até a memória principal.
2682000	2684000	Ele é o que faz
2684000	2686000	aquele trabalho, a ligação
2686000	2688000	de levar dados da memória principal
2688000	2690000	para a memória cache, por exemplo.
2690000	2692000	Ele serve para auxiliar na rapidez
2692000	2694000	do processador não ficar
2694000	2696000	ocioso, né? Aquela mesma história de sempre.
2696000	2698000	E tem a ponte sul, que é a south bright.
2698000	2700000	Ela comunica com a north bright,
2700000	2702000	que é a ponte norte,
2702000	2704000	através do barramento.
2704000	2706000	Ela controla o barramento CCI,
2706000	2708000	a placa de vídeo onboard,
2708000	2710000	o controlador de CD,
2710000	2712000	o HD, a porta USB,
2712000	2714000	a placa de rede,
2714000	2716000	a placa de áudio.
2716000	2718000	Vou terminar os fabricantes de chipset,
2718000	2720000	mas
2720000	2722000	as empresas que fabricam chipsets
2722000	2724000	são Intel, AMD, NVIDIA,
2724000	2726000	ASSIS e Avia.
2726000	2728000	Só um conselho
2728000	2730000	para deixar aí como dica.
2730000	2732000	É altamente conselhado
2732000	2734000	que não comprem chipsets
2734000	2736000	nem da ASSIS e nem da Avia.
2736000	2738000	Eu, particularmente,
2738000	2740000	nunca tive problema, mas muitas pessoas já
2740000	2742000	já teve um problema por ter chipset
2742000	2744000	dessas empresas, que são de
2744000	2746000	uma qualidade mais ruim.
2746000	2748000	Podia ter me falado antes.
2748000	2750000	Agora você lembra
2750000	2752000	daquela história lá
2752000	2754000	mais uma vez, falando
2754000	2756000	do estagiário
2756000	2758000	que pegava o livro,
2758000	2760000	você é aonde, aquela coisa toda?
2760000	2762000	Não sei, não sei o que tem.
2762000	2764000	Aqui lá,
2764000	2766000	tem vários níveis para melhorar
2766000	2768000	o caminho entre a memória principal
2768000	2770000	e a CPU.
2770000	2772000	A gente já falou do North Bride,
2772000	2774000	da memória cache, do registrador
2774000	2776000	e isso tudo está entre
2776000	2778000	o processador e a memória principal.
2778000	2780000	Agora mais um
2780000	2782000	conceito
2782000	2784000	a entrar no meio do caminho
2784000	2786000	seria o FSB,
2786000	2788000	que é o Frontside Bus.
2788000	2790000	É o ônibus, né?
2790000	2792000	Não.
2792000	2794000	O frontside bus é o caminho
2794000	2796000	entre a CPU e a ponte Norte.
2796000	2798000	Por exemplo, às vezes você vê lá
2798000	2800000	a placa Mãe e tal, 1.66MHz,
2800000	2802000	1.800MHz,
2802000	2804000	que é lá o frontside bus,
2804000	2806000	que é a comunicação
2806000	2808000	em termos de ciclos.
2808000	2810000	Significa que em um segundo
2810000	2812000	ele faz 1.666 ciclos.
2812000	2814000	Mas aqui, na verdade, não influencia muito
2814000	2816000	na velocidade, porque realmente influencia
2816000	2818000	os milhões de transferências por segundo,
2818000	2820000	que é o MTR.
2824000	2826000	Agora para terminar,
2826000	2828000	vamos falar de alguns conceitos
2828000	2830000	da placa Mãe, né? Como a gente já falou,
2830000	2832000	que ela foi criada...
2832000	2834000	O conceito de placa Mãe foi criado pelo IBM
2834000	2836000	e tal,
2836000	2838000	e foi difundido porque a IBM, na época,
2838000	2840000	ela abriu o projeto da placa Mãe,
2840000	2842000	explicando e tal,
2842000	2844000	toda a documentação de como era feita
2844000	2846000	na IBM PC. Assim, as outras empresas
2846000	2848000	fabricantes de computador pessoal
2848000	2850000	pegaram esse modelo e começaram a implementar.
2850000	2852000	A placa Mãe é caracterizada
2852000	2854000	por ter vários componentes integrados
2854000	2856000	e a capacidade
2856000	2858000	de expansão, como falei. Então, tem os
2858000	2860000	slots lá na placa Mãe,
2860000	2862000	e você pode comprar uma placa extra
2862000	2864000	com a funcionalidade extra,
2864000	2866000	quando é que está lá na placa Mãe, e ela vai saber
2866000	2868000	através dos padrões, como falei
2868000	2870000	no princípio,
2870000	2872000	através dos padrões, você vai ter
2872000	2874000	uma capacidade a mais na sua placa Mãe.
2874000	2876000	Por exemplo,
2876000	2878000	você coloca lá uma placa de vídeo
2878000	2880000	de melhor qualidade,
2880000	2882000	o vídeo vai conectar
2882000	2884000	na placa Mãe,
2884000	2886000	e ali ele vai ter as trilhas
2886000	2888000	até o CPU.
2888000	2890000	A CPU, ela vai mandar os dados
2890000	2892000	para a placa de vídeo,
2892000	2894000	e a placa de vídeo vai processar a imagem
2894000	2896000	e mandar para o monitor.
2896000	2898000	É, só que hoje em dia, as posibilidades
2898000	2900000	estão melhores por causa da GPU,
2900000	2902000	que é o próprio dispositivo de vídeo.
2902000	2904000	É, porque o vídeo
2904000	2906000	para ele ser processado,
2906000	2908000	ele depende muito
2908000	2910000	para se processar um vídeo bom
2910000	2912000	de boa qualidade, ele depende muito de processamento.
2912000	2914000	Então, as placas de vídeo
2914000	2916000	você vê as placas de vídeo
2916000	2918000	para jogo, por exemplo, tem uma memória RAM
2918000	2920000	dedicada só para elas.
2920000	2922000	Você vê placa de vídeo com
2922000	2924000	802M, 1G,
2924000	2926000	memória RAM só para elas.
2926000	2928000	Então, a placa de vídeo
2928000	2930000	exige muito de hardware.
2930000	2932000	Então, o pessoal
2932000	2934000	está, principalmente,
2934000	2936000	você é mais conhecido pessoal que joga, eu faço um jogo,
2936000	2938000	então, não sei se
2938000	2940000	falar com detalhes sobre placa de vídeo.
2940000	2942000	Mas, assim, placa de vídeo
2942000	2944000	geralmente, tem esse
2944000	2946000	detalhe aí de
