start	end	text
1375000	1377000	Então, que ele
1377000	1379000	Fala um monte de coisa lá
1379000	1381000	Muitas coisas boas, né?
1381000	1383000	Exclusiva
1383000	1385000	É, a Weeklix é tipo assim
1385000	1387000	Se tem alguma coisa que
1387000	1389000	A pessoa, nesse caso, geralmente
1389000	1391000	O governo não quer falar
1391000	1393000	Não quer que as outras pessoas ficam sabendo
1393000	1395000	É você acessar a Weeklix
1395000	1397000	E aí eles vão publicar lá
1397000	1399000	E você vai poder ver
1399000	1401000	Onde tem postos de fontes anônimas
1401000	1403000	Documentos
1403000	1405000	Fotos e informações confidenciais
1405000	1407000	Vasadas de governos ou empresas
1407000	1409000	Sobre assuntos sensíveis
1409000	1411000	E, apesar do seu nome, a Weeklix
1411000	1413000	Não é uma Weeklix
1413000	1415000	Leitores que não têm as permissões adequadas
1415000	1417000	Não podem editar o seu conteúdo
1417000	1419000	Tendi
1419000	1421000	E o fato que trouxe
1421000	1423000	A Weeklix a tona
1423000	1425000	O que você tão visto na...
1425000	1427000	A Weeklix saiu da internet
1427000	1429000	Por um mundo
1429000	1431000	Para estar na boca de todo mundo
1431000	1433000	Virou uma buzzword
1433000	1435000	É, ele tá assim tanto na mídia
1435000	1437000	Porque
1437000	1439000	O cara, por exemplo
1439000	1441000	Ele foi preso por...
1441000	1443000	Tipo assim, ele cutucou o governo
1443000	1445000	E aí ele tinha que achar um motivo
1445000	1447000	Para prender ele
1447000	1449000	Para não dizer que o governo é mal
1449000	1451000	E prendeu ele só por desnudar o governo
1451000	1453000	Então ele acharam lá
1453000	1455000	Que conseguiram incriminar ele
1455000	1457000	Pedofilia, estufa
1457000	1459000	Essas coisas
1459000	1461000	O de estufa é porque
1461000	1463000	No país que ele tá lá
1463000	1465000	Diz que se a pessoa fazer
1465000	1467000	Mantenha relações sexuais
1467000	1469000	Sem preservativa
1469000	1471000	A mulher
1471000	1473000	Pode acusar o cara de estufa
1473000	1475000	Então o cara
1475000	1477000	Não pode
1477000	1479000	Fazer certo
1479000	1481000	Poder pode, mas...
1481000	1483000	Fica dico aí
1485000	1487000	Vivemos esperando
1487000	1489000	O dia em que seremos
1489000	1491000	Melhores
1491000	1493000	Melhores
1493000	1495000	Melhores
1495000	1497000	Melhores
1497000	1499000	Melhores
1499000	1501000	Melhores
1501000	1503000	Melhores
1515000	1517000	Melhores
1517000	1519000	Melhores
1519000	1521080	Melhores
1521080	1523000	Melhores
1523000	1525000	Melhores
1525000	1527000	Melhores
1527000	1529000	Melhores
1529000	1531000	Melhores
1531000	1533000	Melhores
1533000	1535000	Melhores
1535000	1537000	Melhores
1537000	1539000	Melhores
1541000	1543000	Melhores
1543000	1545000	Melhores
1545000	1547000	Melhores
1547000	1549000	Melhores
1549000	1551000	Melhores
1551000	1553000	Melhores
1553000	1555000	Melhores
1555000	1557000	Melhores
1557000	1559000	Melhores
1559000	1561000	Melcią
1561000	1563000	Melhores
1563000	1565000	Melhores
1565000	1567000	Melhores
1567000	1569000	Melhores
1569000	1571000	Melhores
1571000	1573000	Melhores
1573000	1575000	Melhores
1593000	1595000	Melhores
1595000	1597000	Melhores
1597000	1599000	Melhores
1599000	1601000	Melhores
1601000	1603000	Melhores
1603000	1605000	Melhores
1605000	1607000	Melhores
1607000	1609000	Melhores
1609000	1611000	Melhores
1625000	1627000	Melhores
1627000	1629000	Melhores
1645700	1647860	Melhores
1657000	1664000	Ele é um elefante branco no mundo. Então qualquer mudança para fazer no Microsoft é um pouco mais difícil.
1681000	1686000	Agora vamos ter negócios na internet, negócios na net agora.
1686000	1690000	Fica a dica aí, mensagem subliminar, mensagem subliminar é explícita, né?
1690000	1691000	É verdade.
1691000	1693000	E, enfim, interessante.
1693000	1695000	Dê lá o posto.
1695000	1697000	A tributo sei labs.
1697000	1701000	Tem muitas coisas interessantes para 2011.
1701000	1703000	Você tem alguma coisa a falar sobre?
1703000	1705000	Eu vou perguntar, por exemplo.
1705000	1708000	Bom, fique por dentro.
1708000	1710000	Assine o nosso feed.
1710000	1713000	Mas a gente já promete duas entrevistas interessantes.
1713000	1716000	Vamos lá, entrevistas interessantes para 2011.
1716000	1718000	Um, Sebastião Wilson.
1718000	1721000	Assim, eu não sei, nem sei se a gente pode, né?
1721000	1724000	Mas a gente vai entrevistar o Rafael.
1724000	1728000	Mas ele é de menor, será que pode entrevistar ele?
1728000	1731000	Qualquer coisa a gente pode.
1731000	1734000	Porque a gente vai para os campos party, a padrinha aí lá.
1734000	1738000	Aí eu acho que, como esse documento, a gente pode entrevistar ele, né?
1738000	1740000	Vou estar sendo responsável por ele.
1740000	1742000	É o mesmo documento que ele conseguiu viajar
1742000	1746000	e só troca lá de viagem para entrevistar o podcast.
1746000	1748000	Agora ele...
1748000	1750000	Aí eu acho que vai poder.
1750000	1753000	Então mulheres na TI vai estar no tribo do CI, Rimou.
1753000	1755000	É...
1755000	1756000	Então é CI.
1756000	1759000	A gente tem aí, em nossa...
1759000	1764000	Na tribo do CI labs, ela propõe que haja uma entrevista
1764000	1767000	entre os componentes da tribo do CI
1767000	1771000	e os componentes da tribo da Mulheres do TI.
1771000	1774000	Então as Mulheres do TI.
1774000	1777000	Assim em nosso feed, siga a gente no Twitter,
1777000	1779000	manda e-mail para nós também.
1779000	1783000	E a tribo CI labs tem muitas coisas legais para dois milhões.
1783000	1785000	Sabe como é que seriam Mulheres na TI?
1785000	1786000	Em Tupi?
1786000	1787000	Não.
1787000	1789000	Cunhante.
1789000	1790000	Ah, é?
1790000	1791000	É.
1791000	1792000	Então tá.
1792000	1794000	Tupi antigo.
1794000	1797000	Vai falar qualquer coisa, ninguém vai saber mesmo.
1797000	1799000	Em Tupi a hype.
1805000	1810000	Para esse pessoal, a tribo do CI deseja um feliz ano novo para todos.
1810000	1814000	Vocês provavelmente já vão estar ouvindo esse podcast em 2011
1814000	1817000	ou 2011 mais, né?
1817000	1820000	Queremos frisar aqui novamente
1820000	1823000	O FI Sol é muito importante a participação de quem
1823000	1826000	queira ser voluntário, participação da comunidade,
1826000	1828000	das pessoas em si.
1828000	1831000	São as pessoas que fazem as coisas, como eu disse anteriormente, né?
1831000	1835000	Então acho que quanto mais a gente tiver para ajudar na organização do FI Sol,
1835000	1836000	o melhor será o FI Sol.
1836000	1838000	A gente precisa de vocês.
1838000	1839000	É isso aí, galera.
1839000	1840000	O que pode ser isso?
1840000	1843000	Devogando, organizando mesmo.
1843000	1844000	Na verdade, a gente se organizando.
1844000	1846000	A gente põe a mão na massa.
1847000	1850000	Sebrando na explicação.
1850000	1852000	Vamos ralar, galera.
1852000	1855000	Vamos levantar o sabão do gordo da cadeira e vamos trabalhar.
1855000	1857000	Por que isso?
1857000	1859000	Eu não quis falar de vocês.
1859000	1862000	Tá bom, pode já.
1862000	1866000	A gente pede para vocês mandar e-mail de feedback.
1866000	1868000	Mas divulgar é importante.
1868000	1869000	Com certeza.
1869000	1871000	Mas põe a mão na massa muito melhor.
1871000	1875000	Então manda seus feedbacks por e-mail, por Twitter,
1875000	1877000	por sinal de fumaça que o Rafael...
1877000	1880000	Rafael aí trocou vários tweets.
1880000	1881000	Ele tem...
1881000	1882000	É de menor.
1882000	1888000	Sobre trocar mensagem por sinal de fumaça.
1888000	1891000	Sem sinal de fumaça, como é que fala sinal de fumaça do PI?
1891000	1893000	Não, eu não sei.
1893000	1894000	É de menor.
1894000	1897000	Não se espereza muito para se escolher.
1897000	1899000	Mas eu estava descobrindo mundo agora.
1899000	1902000	É, tem que ter a coisa que ele vê.
1902000	1904000	A cabeça não é a minha.
1904000	1906000	Em lugar, isso é meu fato PI.
1906000	1907000	Tá bom.
1907000	1908000	É isso aí, pessoal.
1908000	1909000	Eu fiz um novo.
1909000	1910000	Boas festas.
1910000	1915000	Como o ano não começa antes do carnaval.
1915000	1916000	Então...
1917000	1919000	Sabe como é que é ano novo em Tupi?
1921000	1923000	E também sei.
1923000	1924000	Então, o que você fala, né?
1924000	1926000	Eu sei como é que é nascer.
1926000	1927000	Nascer?
1927000	1928000	Ará.
1930000	1931000	Então...
1931000	1933000	Não, eu não sei.
1933000	1934000	Então tá bom.
1934000	1935000	Pera lá.
1935000	1936000	Valeu, galera.
1936000	1937000	E até o próximo.
1937000	1938000	Até ano que vem.
1938000	1939000	Até ano que vem.
1939000	1943000	Como o ano novo não começa antes do carnaval.
1943000	1945000	A gente deseja vocês boas festas.
1945000	1947000	Para pessoas como Rafael CT.
1947000	1949000	Boas férias, né?
1949000	1951000	Que só estudo, então.
1951000	1953000	É você, cabeça no lugar, rapaz.
1953000	1954000	Isso é novo ainda.
1954000	1955000	Muito bom.
1955000	1956000	Não vai fazer veste.
1956000	1957000	Vai fazer veste.
1957000	1959000	É isso aí, pessoal. Valeu.
1976000	1977000	Aquelas buzzwords, né?
1977000	1978000	Que?
1978000	1980000	São as palavras de marketing.
1980000	1981000	Tipo, websites.zero.
1981000	1983000	São palavras que sombem ao falar.
1983000	1985000	Que vem chiclete?
1987000	1989000	A gente ia falar com menos forma de espreio, né?
1989000	1991000	Corta o barato, hein?
1991000	1992000	Deixei.
1993000	1995000	O que que tem no Xbox?
1995000	1996000	No Xbox?
1996000	1997000	É.
1998000	2002000	Então, um cara não pode fazer sexo.
2002000	2004000	Você pode, né?
2004000	2005000	Fica adecuado.
2006000	2009000	Caraca, o ano novo começa...
2009000	2011000	O que? Comece?
2011000	2013000	O ano novo.
2013000	2014000	Ah, bom.
2014000	2015000	Ah, bom.
2015000	2016000	Agora melhorou, hein?
