start	end	text
1631120	1633120	Ed Barrow, o Eduard
1633120	1635120	ele não é de Belo Horizonte, mas eu acho que
1635120	1637120	ele mora lá ainda, não sei
1637120	1639120	que também todo mundo trabalha no mercado americano
1639120	1641120	a saída do quadrenista
1641120	1643120	brasileiro foi essa, né?
1643120	1645120	para o mercado americano
1645120	1647120	fazer o Offshore, que eu chamo, né?
1647120	1649120	é, porque tem muito disso pra quem trabalha com um Rub
1649120	1651120	aqui no Brasil, o mercado brasileiro
1651120	1653120	é muito, quer dizer, tem crescido bastante
1653120	1655120	mas a maioria da galera
1655120	1657120	que trabalhava pra fora, né?
1657120	1659120	aí tem sempre os olheiros
1659120	1661120	é, mas é uma pena
1661120	1663120	porque o Brasil é cheio de talentos
1663120	1665120	eu acho que
1665120	1667120	o governo podia investir muito mais
1667120	1669120	muito em empresas, né?
1669120	1671120	tinha que mudar esse mecanismo
1671120	1673120	que a gente vive hoje aqui
1673120	1675120	no mundo ocidental, viu?
1675120	1677120	é igual você disse, né?
1677120	1679120	na década de 70 ainda algumas coisas
1679120	1681120	muitas coisas
1681120	1683120	eu, assim, compartilhar uma história
1683120	1685120	colocar uma trilha
1685120	1687120	eu vou colocar uma musiquinha do Hulk depois
1687120	1689120	mas
1689120	1691120	é, porque assim, embora hoje
1691120	1693120	eu trabalhe com o programador e essa seja
1693120	1695120	a minha atividade principal
1695120	1697120	em 2004 eu conheci pela horizonte
1697120	1699120	e eu fui
1699120	1701120	naquele, pera aí deixa eu passar a polícia aqui
1701120	1703120	ah, eu perguntei, eu perguntei
1703120	1705120	ah, eu perguntei, eu perguntei
1705120	1707120	ah, eu perguntei, eu perguntei, eu perguntei
1707120	1709120	e você toca com instrumento, herdou
1709120	1711120	alguma coisa do pai, sobre instrumento
1711120	1713120	é, eu fiquei violão
1713120	1715120	aprendi com o meu pai durante um tempo
1715120	1717120	mas depois deixei porque
1717120	1719120	tinha que desenhar 8, 9 horas
1719120	1721120	por dia e não dava pra treinar o violão
1721120	1723120	o violão também tinha que
1723120	1725120	treinar ao mesmo tempo
1725120	1727120	mas eu gosto muito de música
1727120	1729120	e sinto muita falta
1729120	1731120	então, tio
1731120	1733120	continuar com a minha história?
1733120	1735120	começo do começo de novo
1735120	1737120	então
1737120	1739120	eu já falei com o programador
1739120	1741120	em 2004 eu conheci
1741120	1743120	Belo Horizonte, exatamente na Olimpíada do Conhecimento
1743120	1745120	eu fui depois da trabalho
1745120	1747120	eu conheci, eu fui na Olimpíada do Conhecimento
1747120	1749120	e eu fui concorrer
1749120	1751120	exatamente como design grato
1751120	1753120	sabe isso aí, né?
1753120	1755120	interessante
1755120	1757120	arquivo confidencial, Sebastian Reus
1757120	1759120	e aí a gente conheceu Ouro Preto
1759120	1761120	e aí a galera parece que respira a arte
1761120	1763120	o tempo inteiro, né?
1763120	1765120	acho que tem uma influência
1765120	1767120	e aí tem bastante profissional que trabalha com isso
1767120	1769120	quadrinho
1769120	1771120	ilustração, muito forte
1771120	1773120	Belo Horizonte, tem um ou outro que tá fora
1773120	1775120	em meu caso, por exemplo, que eu tô fora
1775120	1777120	da capital, né?
1777120	1779120	a maioria é de lá mesmo, né?
1779120	1781120	tem bastante gente, sim
1781120	1783120	eu lembro que a dinâmica que a gente fez lá
1783120	1785120	porque teve algumas atividades lá
1785120	1787120	a pessoa fazia umas dinâmicas e tal
1787120	1789120	e tinha galera ensinando como fazer desenho
1789120	1791120	eu nunca tinha visto aquela borracha
1791120	1793120	que parece uma meleca
1793120	1795120	aquela borracha
1795120	1797120	né?
1797120	1799120	é, vou lá
1799120	1801120	isso, pois é, eu nunca tinha visto aquela borracha
1801120	1803120	inclusive, será até
1803120	1805120	uma coisa interessante, que me empolgou muito
1805120	1807120	quando eu fui fazer o curso do Instituto Universal
1807120	1809120	que ele tinha um material de idade
1809120	1811120	pra vir um material de idade que tinha que pagar
1811120	1813120	alguma coisa
1813120	1815120	eu ainda tenho essa
1815120	1817120	como é que se diz? que nem há uma penada
1817120	1819120	que tá esperando, tem que fazer alguma coisa
1819120	1821120	é, essa pendência pra gente resolver
1821120	1823120	ainda vou fazer esse curso
1823120	1825120	outro ponto interessante
1825120	1827120	que hoje o meu filho
1827120	1829120	eu tenho um moleque de 3 anos
1829120	1831120	eu já falei isso 100 vezes por mês
1831120	1833120	mas ele praticamente
1833120	1835120	não que ele começou a desenhar
1835120	1837120	no tablet, mas hoje ele faz muito
1837120	1839120	a gente pega o
1839120	1841120	desenho, eu coloco pra pintar no tablet
1841120	1843120	então ele melhorou muito
1843120	1845120	a distresa dele
1845120	1847120	depois que ele começou a utilizar o tablet
1847120	1849120	porque não precisa ficar gastando papel
1849120	1851120	até até
1851120	1853120	falando lá no
1853120	1855120	pano mata no robô gigantes
1855120	1857120	que tem essa função
1857120	1859120	é, de responsabilidade
1859120	1861120	responsabilidade
1861120	1863120	responsabilidade ambiental
1863120	1865120	porque ele pode ficar brincando
1865120	1867120	lá o tempo todo e hoje
1867120	1869120	ele desenha bem cara, ele desenha
1869120	1871120	o meu moleque lá, ele fez um batman
1871120	1873120	ele fez um homem-aranha lá que eu fiquei assustado assim
1873120	1875120	eu acredito que essa geração aí
1875120	1877120	se eles mexerem
1877120	1879120	com as técnicas condicionais
1879120	1881120	você só por curiosidade
1881120	1883120	pode gostar, vão gostar, claro
1883120	1885120	mas a coisa do digital
1885120	1887120	não tem mais volta, né
1887120	1889120	pra produção, é
1889120	1891120	pra você produzir, consertar trabalhos
1891120	1893120	porque você tem que alterar
1893120	1895120	trabalho digital
1895120	1897120	é muito menos complicado
1909120	1911120	grande vantagem do mundo digital
1911120	1913120	para o mundo real
1913120	1915120	é que existe o controle
1915120	1917120	eu só não sei o que vai dar
1917120	1919120	a gente é disposto a tanta onda
1919120	1921120	de me sei que vai lá
1921120	1923120	pra lá, pra cá
1923120	1925120	não sei o que vai dar
1925120	1927120	achei até interessante
1927120	1929120	que você falou lá no mdm
1929120	1931120	que falou que as possibilidades
1931120	1933120	são tão grandes
1933120	1935120	que você acaba trabalhando mais
1935120	1937120	que seria a ferramenta para fazer
1937120	1939120	e você, ao invés de trabalhar menos
1939120	1941120	você acaba trabalhando mais
1941120	1943120	trabalha bem mais
1943120	1945120	porque dá inúmeras
1945120	1947120	possibilidades
1947120	1949120	então você fica paralisado
1949120	1951120	que você vê tanta coisa
1951120	1953120	essa próxima versão do game
1953120	1955120	as possibilidades de configuração
1955120	1957120	de pincés
1957120	1959120	vão ser tantas que difícil
1959120	1961120	não dá, não tem como
1961120	1963120	abarcar aqui
1963120	1965120	é que naquele negócio
1965120	1967120	que eu não faço na hora de usar
1967120	1969120	é, na hora de usar
1969120	1971120	eu fazia isso muito com
1971120	1973120	eu já até contei a história
1973120	1975120	mas na hora de desenvolver um software
1975120	1977120	tem que fazer um framework
1977120	1979120	que é tipo um correio de ferramentas
1979120	1981120	que eu vou reutilizar várias vezes
1981120	1983120	aí eu terminei de fazer o framework
1983120	1985120	que eu já acabou o meu tesão
1985120	1987120	agora que eu tinha que reutilizar
1987120	1989120	o que eu fiz
1989120	1991120	e vocês não mexem nenhum de vocês
1991120	1993120	mexem com software gráfico
1993120	1995120	para fazer alguma coisa
1995120	1997120	para se vocês quiserem
1997120	1999120	se vocês atuam nessa área também
1999120	2001120	de implementar alguma coisa
2001120	2003120	algum software livre gráfico
2003120	2005120	se a gente contribuir em termo de código
2005120	2007120	não
2007120	2009120	a não ser o health mesh
2009120	2011120	que está de história oculta dele
2011120	2013120	tem várias histórias
2013120	2015120	a minha realização
2015120	2017120	no termo de programação
2017120	2019120	de computação gráfica foi quando eu trabalhei
2019120	2021120	com essa galera lá do AutoCAD que eu comentei
2021120	2023120	e teve uma época em que a gente estava migrando
2023120	2025120	do AutoCAD
2025120	2027120	para uma ferramenta que a gente tinha que fazer tudo
2027120	2029120	que o AutoCAD fazia
2029120	2031120	trabalhava com georreferenciamento
2031120	2033120	então não era muito artístico
2033120	2035120	mas tinha a ver com computação gráfica
2035120	2037120	eu já tentei contribuir
2037120	2039120	para um projeto programando mesmo
2039120	2041120	era para um projeto de desenvolvimento
2041120	2043120	de fazer o ML
2043120	2045120	que era em Java
2045120	2047120	e eu sempre programei em Java
2047120	2049120	e esse projeto eu tentei acompanhar
2049120	2051120	na expectativa
2051120	2053120	eu consegui fazer alguma coisa
2053120	2055120	imagina que deve ser complicado
2055120	2057120	tem vários critérios
2057120	2059120	é porque não é bagunçado
2059120	2061120	até a equipe de desenvolvimento
2061120	2063120	aprovada é difícil
2063120	2065120	o joeliz até comentou
2065120	2067120	porque o pessoal falou que a software livre é aberto
2067120	2069120	mas tem todo um critério
2069120	2071120	para que se mantém a qualidade
2071120	2073120	acho que software livre é bagunça
2075120	2077120	você está pensando o que? que tranvesti é bagunça?
2077120	2079120	você sabe que o software livre é bagunça?
2079120	2081120	você acha que pode ser
2081120	2083120	agora tem umas coisas assim
2083120	2085120	que parece que podia
2085120	2087120	sei lá, não é complicado
2087120	2089120	igual um AutoSave para o GIMP
2089120	2091120	uma vez eu tive que recorrer
2091120	2093120	um conhecido meu
2093120	2095120	que é desenvolvedor
2095120	2097120	e o GIMP é um cara conhecido
2097120	2099120	eu tinha falado que ele fez um rapidinho
2099120	2101120	porque na época que eu usava o GIMP no Windows
2101120	2103120	ele vivia dando problemas
2103120	2105120	eu falei que eu desenhei muito de pressa
2105120	2107120	desce dois comandos muito próximos
2107120	2109120	dava um toque na tela
2109120	2111120	e encostava lá num pincel para um trabalho
2111120	2113120	e eu pedi o trabalho
2113120	2115120	que eu sempre esqueço de salvar
2115120	2117120	aí ele fez um AutoSave assim
2117120	2119120	instantaneamente para mim
2119120	2121120	eu fiquei usando um bom tempo até porque eu passei para o Linux
2121120	2123120	e aí é tranquilo, não tem essas coisas
2123120	2125120	e outra coisa também que eu vi ontem
2125120	2127120	um script
2127120	2129120	da janela única para o GIMP
2129120	2131120	você tem até um ambificação
2131120	2133120	eu acho que não sei se é forte
2133120	2135120	GIMPBOX
2135120	2137120	que é um script
2137120	2139120	mas ele entrou
2139120	2141120	e ele mudou minha configuração
2141120	2143120	porque ele só funciona com aquele jeito
2143120	2145120	onde as opções de ferramentas
2145120	2147120	ficam do lado de esquerdo
2147120	2149120	abaixo da caixa de ferramentas
2149120	2151120	e eu não trabalho com as opções de ferramentas
2151120	2153120	ali, trabalho com ela do lado direito
2153120	2155120	junto com as outras paletas
2155120	2157120	que eu montei ali
2157120	2159120	e daí ele muda isso
2159120	2161120	daí fica meio bagunçado quando você volta
2161120	2163120	para o GIMP
2163120	2165120	se abrir a caixa de lançar o programa de
2165120	2167120	GIMPBOX ele entra com essa cara
2167120	2169120	mas depois quando você volta
2169120	2171120	para o GIMP normal
2171120	2173120	já dá um probleminha
2173120	2175120	então é uma coisinha que talvez tenha como
2175120	2177120	você deve saber como é que é isso
2177120	2179120	ele aceitar
2179120	2181120	uma variação sem alterar
2181120	2183120	muito
2183120	2185120	mas ele faz a janela única e fica legal
2185120	2187120	dos dois lados assim as paletas
2187120	2189120	muito bacana embaixo
2189120	2191120	das paletas que você abre
2191120	2193120	é interessante
2193120	2195120	é isso que é um lado do feedback
2195120	2197120	de quem está usando
2197120	2199120	tem muita coisa em Python
2199120	2201120	a pessoa pode ficar assim até com receio
2201120	2203120	de querer contribuir em alguma coisa
2203120	2205120	mas vou ter que aprender mais mais
2205120	2207120	vou ter que aprender mais
2207120	2209120	mas o GIMP mesmo
2209120	2211120	tem que funcionar muita coisa com Python
2219120	2221120	GIMP
2221120	2223120	GIMP
2223120	2225120	GIMP
2225120	2227120	GIMP
2227120	2229120	GIMP
2229120	2231120	GIMP
2231120	2233120	GIMP
2233120	2235120	é isso que é interessante falar
2235120	2237120	acho que é toda a preocupação de grandes
2237120	2239120	artistas igual você
2239120	2241120	querendo pegar mesmo
2241120	2243120	é
2243120	2245120	igual o Cicero Moraes
2245120	2247120	você conhece o Cicero Moraes?
2247120	2249120	é, ele mexe com 3D
2249120	2251120	e ele aprendeu
2251120	2253120	o software também
2253120	2255120	ele precisa de aprofundar mais
2255120	2257120	em certas coisas, algo não é feito
2257120	2259120	então ele precisou de aprender
2259120	2261120	programação para mexer em alguma coisa específica
2261120	2263120	que ele precisa
2263120	2265120	ele já está no nível de customização tão grande
2265120	2267120	é o Cicero da Coditas
2267120	2269120	isso aí é muito legal
2269120	2271120	pois é, como é que você vai conseguir isso
2271120	2273120	com o proprietário
2273120	2275120	é, esse script
2275120	2277120	você colocar na mão de uma pessoa
2277120	2279120	ela pode fazer uma adaptação
2279120	2281120	um desenvolvedor que sabe mexer
2281120	2283120	e o negócio voltar a funcionar é legal
2283120	2285120	e quem está bem jogado
2285120	2287120	Cicero em 2010, quase ninguém usou
2287120	2289120	talvez
2289120	2291120	tem essa coisa, precisa organizar
2291120	2293120	precisa ter um grupo de gente que trabalha bem
2293120	2295120	que eu igual falei
2295120	2297120	e todos eles usarem pacotes de coisas
2297120	2299120	divulgar aquilo
2299120	2301120	eu acho que isso ajuda pra caramba
2301120	2303120	o GPS por exemplo está aí
2303120	2305120	falando a ser conhecido
2305120	2307120	não é tanto como deveria
2307120	2309120	mas já na Europa já está começando
2309120	2311120	tem outras coisas
2311120	2313120	tinha que juntar um grupo assim
2313120	2315120	e para todo mundo ver como é que é que funcionam
2315120	2317120	os caras fisitoriais
2317120	2319120	aqui em Goiás a gente tem uma comunidade
2319120	2321120	forte de fomento do software livre
2321120	2323120	daí a gente sempre faz palestras
2323120	2325120	participei agora do circuito Goiânido
2325120	2327120	software livre e a gente foi no interior
2327120	2329120	fazer vários cidades
2329120	2331120	são dez etapas, a gente fez
2331120	2333120	cidades, divulgando, fazendo palestras
2333120	2335120	nas universidades e assim o pessoal vai
2335120	2337120	conhecendo, quanto mais gente conhecer
2337120	2339120	você acha que fica muito interessado
2339120	2341120	tem uma galera que fica muito
2341120	2343120	interessada, até a palestra
2343120	2345120	que eu fiz com o alemão, a galera ficou
2345120	2347120	bastante interessada também
2347120	2349120	é até uma dica para a galera da organização
2349120	2351120	do PSOL, a Niki vem trazer um boso
2351120	2353120	é Goiânico, é o problema que eu sou ruim de
2353120	2355120	viajar pra cara
2355120	2357120	ou não
2357120	2359120	às vezes me convido
2359120	2361120	na Latina Oé, me convido
2361120	2363120	eu sou ruim de viajar
2363120	2365120	vou ver se o dia ainda vou
2365120	2367120	ah é, lá na Latina Oé teve
2367120	2369120	uma galeria de pessoas que usam
2369120	2371120	que utilizam
2371120	2373120	se fizeram espainéis
2373120	2375120	ficou interessante, eu acho que vou
2375120	2377120	receber uma alona daqui
2377120	2379120	eu quero ver como é que vai ficar aquela impressão
2379120	2381120	que eu fiquei curioso pra ver a impressão
2381120	2383120	na alona né, perto, como é que é
2383120	2385120	mas hoje como é que tá
2385120	2387120	trabalhando muito
2387120	2389120	eu fiz um
2389120	2391120	esquema que eu tenho
2391120	2393120	já tentei 30 anos de profissão
2393120	2395120	então eu já não fico
2395120	2397120	mais me estressando
2397120	2399120	faço
2399120	2401120	um negócio que dá um
2401120	2403120	ritmo humano
2403120	2405120	que hoje em dia todo mundo tá correndo demais
2405120	2407120	acho que perder o ritmo, isso não é bom
2407120	2409120	perder o ritmo, então eu tenho meus
2409120	2411120	trabalhos, tenho uns clientes que eu fui
2411120	2413120	conseguindo durante um decorrer
2413120	2415120	do tempo
2415120	2417120	eu fui utilizando software livre
2417120	2419120	eles foram gostando, eles têm sem saber
2419120	2421120	agora é que por causa do blog
2421120	2423120	e porque eu acabei ficando usando
2423120	2425120	direto mesmo, não teve jeito
2425120	2427120	é que as pessoas vão sabendo mais
2427120	2429120	inclusive o blog também
2429120	2431120	é pra isso né, é pra divulgação
2431120	2433120	dá um retorno
2433120	2435120	pra aquilo que eu recebo né
2435120	2437120	a intenção primeira foi essa
2437120	2439120	é porque tem várias formas de monetizar isso
2439120	2441120	não precisa ser diretamente com trabalho
2441120	2443120	tem gente que ganha com a decência
2443120	2445120	publicando né, tem as próprias doações
2445120	2447120	no site, essas coisas, hoje que tem algum
2447120	2449120	retorno disso que faz
2449120	2451120	não, eu ainda não fiz um trabalho dirigido
2451120	2453120	nesse sentido, aquilo ali
2453120	2455120	a ideia que eu tive foi essa mesmo
2455120	2457120	dá em retribuição aquilo que eu recebo
2457120	2459120	pelo uso do gimp
2459120	2461120	que eu ganho dinheiro com o gimp
2461120	2463120	sobrevivo com o gimp, então eu quis
2463120	2465120	passar uma coisa com os tutoriais
2465120	2467120	mais nesse sentido ainda não pensei
2467120	2469120	um esquema
2469120	2471120	comercial pra usar no blog
2471120	2473120	não, eu tenho um plano
2473120	2475120	de vender reproduções
2475120	2477120	de ilustrações, mas é
2477120	2479120	o outro trabalho que eu tenho no dia a dia
2479120	2481120	ele me absorve né, acabo
2481120	2483120	esses outros projetos vão ficando todos encostados
2483120	2485120	e vai indo, você deixa pra lá
2485120	2487120	você tem que dar a prioridade mesmo
2487120	2489120	o que você faz pra sobreviver
2489120	2491120	tem aquele esquema de sketchbook
2491120	2493120	não tem, porque o pessoal vem de sketchbook?
2493120	2495120	é, tem, pode fazer um monte
2495120	2497120	coisa né, tanta coisa né
2497120	2499120	só parar, sentar, pensar e conseguir
2499120	2501120	ter um tempo pra fazer
2501120	2503120	possibilidade no falco
2503120	2505120	tem que pensar direitinho
2505120	2507120	colocar no papel e fazer
2507120	2509120	às vezes eu penso começar com essa coisa
2509120	2511120	da história em quadrim
2511120	2513120	ou da história ilustrada
2513120	2515120	tipo um quadrim
2515120	2517120	e ver como é que dá pra veicular isso
2517120	2519120	pelo blog, em alguma forma
2519120	2521120	e da venda de reprodução dos meus trabalhos
2521120	2523120	eu até também comendo
2523120	2525120	se a pessoa quiser
2525120	2527120	mas hoje tu chega a ensinar
2527120	2529120	era um workshop?
2529120	2531120	não, não, porque eu rindo mais
2531120	2533120	eu sou aquela pessoa que mais
2533120	2535120	ficasse sentada ali com atenção fixa
2535120	2537120	no desenho, eu rindo mais
2537120	2539120	eu acho que a coisa sai melhor assim
2539120	2541120	é a primeira vez que você faz esses vídeos?
2541120	2543120	é, no youtube
2543120	2545120	eu botei o meu nome
2545120	2547120	contrário, com o tumose
2547120	2549120	não tem lá vários vídeos já
2549120	2551120	então já tem um bom tempo que eu estou fazendo
2551120	2553120	mas, infelizmente, não dá pra fazer mais
2553120	2555120	passa uns espaços assim
2555120	2557120	de tempo muito grande
2557120	2559120	gostaria que fossem menores
2559120	2561120	mas
2561120	2563120	eu tenho feito bastante coisa
2563120	2565120	ensinando o que eu aprendi
2565120	2567120	mostrando como eu faço o meu jeito
2585120	2587120	é o considerações finais?
2587120	2589120	eu acho que
2589120	2591120	é essa coisa de
2591120	2593120	pedir
2593120	2595120	pessoal pra usar
2595120	2597120	usar, conhecer
2597120	2599120	entender
2599120	2601120	a ideia do software
2601120	2603120	livre
2603120	2605120	eu acho que é interessante
2605120	2607120	entender
2607120	2609120	a ideia do software
2609120	2611120	livre
2611120	2613120	eu acho que é interessante
2613120	2615120	eu acho que é interessante
2615120	2617120	conhecer isso
2617120	2619120	eu tenho um problema com o teu nome
2619120	2621120	porque eu tenho dois ídolos com o mesmo nome
2621120	2623120	é o Mozart Couto
2623120	2625120	e o Mozart Mela
2637120	2639120	ele é guitarrista
2639120	2641120	daí eu confundi
2641120	2643120	eu estava procurando sobre Mozart Mela
2643120	2645120	e achava sobre Mozart Couto
2645120	2647120	quer dizer, eu queria achar sobre Mozart Couto
2647120	2649120	e procurava sobre Mozart Mela
2649120	2651120	mas, eu queria agradecer
2651120	2653120	cara, eu estou de disponibilidade
2653120	2655120	a gente enrolou pra caramba pra conseguir fazer
2655120	2657120	tem problema não
2657120	2659120	mas eu estou mega agradecido
2659120	2661120	estou apogadão
2661120	2663120	espero que tenha tido as informações boas
2663120	2665120	nossa, valeu a pena demais
2665120	2667120	qualquer coisa nós estamos aí
2667120	2669120	tem mais alguma
2669120	2671120	quem está começando
2671120	2673120	quem está começando
2673120	2675120	qual é a sua dica?
2675120	2677120	no digital, no desenho mesmo
2677120	2679120	acho que no geral
2679120	2681120	seguindo seus passos
2681120	2683120	o ideal seria fazer um curso
2683120	2685120	uma coisa bem estruturada
2685120	2687120	com bons professores
2687120	2689120	mas, depois
2689120	2691120	depende mesmo da pessoa
2691120	2693120	muita disciplina
2693120	2695120	muita prática
2695120	2697120	estudar sempre
2697120	2699120	ter recepção
2699120	2701120	porque isso é muito importante
2701120	2703120	mas, eu acho que você tem que ter uma coisa
2703120	2705120	que é o tal do talento nato
2705120	2707120	não é que quem não tenha isso
2707120	2709120	não vá se dar bem não
2709120	2711120	mas, o talento nato
2711120	2713120	é que faz aquela pessoa desenvolver
2713120	2715120	aquela arte assim
2715120	2717120	que toca mesmo, que é uma coisa assim inexplicável
2717120	2719120	o cara pode fazer até um rabisco
2719120	2721120	que é diferente de todo mundo
2721120	2723120	um rabisco que ele fez
2723120	2725120	então, estudar muito, praticar muito
2725120	2727120	hoje em dia, nossa, tem um campo
2727120	2729120	tão aberto para fazer tanta coisa
2729120	2731120	tem muita coisa para ser feita
2731120	2733120	mas sem disciplina, sem prática
2733120	2735120	sem estudo, é difícil
2735120	2737120	isso é interessante porque
2737120	2739120	você aprendeu alto de data
2739120	2741120	mas mesmo assim, era assim
2741120	2743120	em cima de livro
2743120	2745120	e com disciplina de horário
2745120	2747120	para estudar, para desenhar
2747120	2749120	com aquela prática constante
2749120	2751120	e sempre de tempos em tempos
2751120	2753120	que ele começa a me incomodar
2753120	2755120	eu vou mudar aquilo de alguma forma
2755120	2757120	sempre tem
2757120	2759120	essa visão crítica, a respeito
2759120	2761120	do seu próprio trabalho
2761120	2763120	nem esperar que os outros tenham
2763120	2765120	a ideia que você tenha antes
2765120	2767120	assim como o cara do GPS
2767120	2769120	eu fazia retratos
2769120	2771120	eu tinha um problema
2771120	2773120	que tinha vezes que eu fazia retratos
2773120	2775120	de alguma pessoa e até se eu perguntava
2775120	2777120	quem era
2777120	2779120	e já era um termômetro
2779120	2781120	para ver que não estava muito bem
2781120	2783120	não estava muito bem
2783120	2785120	porque a galera pô, teve gente
2785120	2787120	que ficou até grilado, assim, não
2787120	2789120	escutei comigo, não
2789120	2791120	sempre parece comigo não, mas é tu mesmo
2791120	2793120	eu não, tinha visto o Nux
2793120	2795120	H.K. Nux do Alemão?
2795120	2797120	Tiringa, eu acho legal essa arte
2797120	2799120	dessa desenvolvedor mesmo
2799120	2801120	que eu tenho na edição
2801120	2803120	é muito interessante
2803120	2805120	se as suas figuras
2805120	2807120	que as coisas me lembram
2807120	2809120	mesmo essa coisa
2809120	2811120	desenvolvedor, gente, que mexe
2811120	2813120	com o Nets
2813120	2815120	é muito legal, eu gosto muito
2815120	2817120	eu também acho interessante pra caramba
2817120	2819120	ele faz tudo com o Xcape
2819120	2821120	é outro case de maneiras
2821120	2823120	Música
2823120	2825120	Música
2825120	2827120	Música
2827120	2829120	Mô, obrigadão cara
2829120	2831120	desculpem
2831120	2833120	desculpem qualquer coisa
2833120	2835120	eu vou lá ver mais pot que essa
2835120	2837120	não, beleza
2837120	2839120	toda semana, como é que...
2839120	2841120	era todo mês, né
2841120	2843120	depois foi aumentando a cada dois meses
2843120	2845120	tava quase que virando semestral
2845120	2847120	então será que tem coisa nova?
2847120	2849120	não, tem sim, é sexta-feira passada
2849120	2851120	eu publiquei
2851120	2853120	inclusive foi bem em cima porque
2853120	2855120	eu fiz o anúncio do FGSL
2855120	2857120	que é um evento que ia acontecer
2857120	2859120	e eu fiz o anúncio do dia do evento
2859120	2861120	o evento começava de noite
2861120	2863120	eu publiquei
2863120	2865120	eu consegui publicar o podcast
2865120	2867120	eu achei meio dia
2867120	2869120	não é fácil dar conta dessas coisas de internet
2869120	2871120	porque assim a metodividade principal
2871120	2873120	não é essa, né
2873120	2875120	mas nem porque é um hobby
2875120	2877120	é assim mesmo, meu blog
2877120	2879120	não é mole não
2879120	2881120	atualizar ele, manter ele
2881120	2883120	é difícil
2883120	2885120	tem alguma consideração final alemão?
2885120	2887120	é uma honra, né
2887120	2889120	entrevistar um ícone desse
2889120	2891120	um íscone
2891120	2893120	eu fico até, sei lá
2893120	2895120	ainda adequado
2895120	2897120	ainda apropriado
2897120	2899120	então é isso, muito obrigado
2899120	2901120	até a boa, gente
2901120	2903120	qualquer coisa nós estamos aí
2903120	2905120	abração pra vocês
2905120	2907120	até mais
2923120	2925120	e aí
2954120	2957120	Então alegam ao Robo Parmei por produzir a casa e agradecimentos desse episódio
2957120	2958120	Vamos!
2959120	2961120	Muito original gente!
2961120	2965120	Começando para quem mencionou a roba tribo do C.I. Notovieteira
2965120	2968120	Agradecemos a roba Cezinha, Anderline Anjos
2968120	2970120	A roba Marcos, Anderline Cunha
2970120	2971120	A roba Otiago M
2971120	2974120	A roba Emerson, Anderline Nerd
2974120	2975120	A roba Pinheiro, Felipe
2975120	2977120	A roba Ju Felix
2977120	2979120	Ju com H, né?
2979120	2982120	Ju, H, é Ju com H, né?
2983120	2987120	É Ju, J, U, H, Anderline, Felix
2987120	2989120	O Felix, F, L, X
2990120	2995120	Vê levar a Dalemão agora, vamos agora para quem comentou no Poxi do episódio
2995120	2999120	O Lucas comentou no título correria precoço
2999120	3000120	O que que é isso?
3000120	3005120	Esse aqui é um dos jovens que eu conheci lá em Santa Helena
3005120	3006120	E isso?
3006120	3008120	No circuito goiano de Softair Livre
3008120	3012120	Basicamente, eu tenho que informar o Sr. Rafael Ct
3012120	3015120	Que ele perdeu o título de correria precoço
3016120	3018120	Esse é o título que eu inventei, sabe?
3018120	3020120	Pessoal Juventude que tá aí vindo com tudo
3020120	3022120	Coço umificado em correria precoço
3022120	3026120	É porque ele já tá aí na correria e é o cara novo pra caramba, sabe?
3028120	3030120	Belo título, belo título
3030120	3033120	Então, o título correria precoço desse episódio
3033120	3036120	Quer dizer, a gente não tinha falado ainda do Rafael, né?
3036120	3039120	O primeiro título correria precoço vai pro Rafael Ct
3039120	3042120	E agora, quem ganha, é o Lucas, lá de Santa Helena
3042120	3043120	Um abraço, o Lucas, alias
3043120	3045120	Começa a fazer um torneio aí, né?
3045120	3047120	Até um troféu, um prêmio e tal
3047120	3051120	Os podcasts geralmente dão o prêmio pra o primeiro comentário, né?
3051120	3054120	E a gente aqui tem o título correria precoço
3054120	3056120	Deixe seu comentário com idade
3056120	3057120	E o que você faz, né?
3057120	3059120	Nesse caso, o Lucas, ele programa IPHP
3059120	3062120	Direto ele tá lá, tirando dúvidas comigo
3062120	3064120	Assim, eu ajudo na medida do possível, né?
3064120	3067120	Aí, Lucas, título correria precoço desse episódio
3067120	3069120	Mas, Rafael, você foi o primeiro
3069120	3071120	Então, você tem um lugar especial aí, né?
3071120	3073120	No hall da fama dos correrias precoços
3073120	3075120	Beijo, Rafael
3075120	3077120	Até a próxima
3077120	3078120	Um abraço ali na boca
3078120	3080120	E o comentário dele no post foi
3080120	3081120	Muito bom podcast
3081120	3082120	Outro perfect
3082120	3083120	Foi ele falar em inglês
3083120	3085120	E o health...
3085120	3087120	É o health...
3087120	3089120	Health...
3090120	3091120	O que é que é o health?
3091120	3093120	A gente só...
3093120	3095120	Tenho um pênchum
3095120	3096120	Cara, muito bom
3096120	3097120	Continui assim
3097120	3099120	Valeu, cara, obrigado aí pela força
3099120	3101120	E é verdade, ainda tenho um pênchum
3101120	3103120	E tô rodando débil à squeeze
3103120	3104120	Só como versão texto, né?
3104120	3105120	Modo texto, não, cara
3105120	3108120	Eu tô tendo todos os recursos pra eu dar uma placa em vídeo
3108120	3109120	64 megas
3109120	3110120	Nossa!
3110120	3113120	Cara, e essa placa tem uma história interessante, cara
3113120	3114120	Quanto pra nós?
3114120	3117120	A minha mãe, ela ia fazer uma festa de aniversário pra mim, sabe?
